站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58507,20220605201434,3.1,1023.6,83,277,13.9,0.4,10399.5
58519,20220605201434,31.9,1011.6,76,31,2.7,0.1,10193.3
58527,20220605201434,14.4,1017.5,61,127,5.4,1.5,10145.8
58600,20220605201434,3.8,1025.9,67,197,10.3,1.0,10028.1
58606,20220605201434,16.5,1003.3,29,187,11.2,1.0,10370.8
58608,20220605201434,9.6,1020.7,87,307,2.5,1.3,10360.4
58622,20220605201434,32.6,1000.9,33,234,7.4,0.8,10379.4
58626,20220605201434,19.9,1007.9,49,235,11.8,1.0,10193.3
58634,20220605201434,22.5,1015.2,31,354,8.8,0.2,10042.5
58637,20220605201434,24.2,1007.0,31,345,14.7,0.0,10192.8
58705,20220605201434,7.8,1022.5,57,188,12.1,0.0,10329.3
58715,20220605201434,1.3,1009.2,76,68,3.6,0.8,10326.3
58718,20220605201434,1.7,1012.2,22,359,2.5,1.1,10265.8
58806,20220605201434,16.7,1003.9,60,335,3.1,0.5,10146.6
58813,20220605201434,33.9,1007.9,66,66,14.1,1.3,10078.5
59092,20220605201434,34.6,1002.6,69,90,4.6,1.1,10057.9
59102,20220605201434,31.3,1007.9,67,311,1.2,1.5,10165.5
54236,20220605201434,4.7,1006.5,9,232,0.1,0.7,10425.7
54237,20220605201434,29.4,1008.0,40,174,1.9,1.3,10112.8
54243,20220605201434,9.5,1002.6,7,205,4.0,1.0,10377.2
54254,20220605201434,7.4,1005.4,79,340,9.1,0.4,10029.4
54259,20220605201434,35.0,1001.6,35,244,2.6,0.2,10232.5
54324,20220605201434,12.7,1005.3,16,23,7.3,0.2,10290.3
54326,20220605201434,12.5,1023.1,50,155,9.0,0.3,10279.1
54333,20220605201434,25.0,1024.8,69,216,5.2,0.6,10246.7
54334,20220605201434,29.4,1023.0,1,50,3.1,0.2,10256.2
54335,20220605201434,15.4,1013.0,43,99,9.5,0.5,10464.9
54337,20220605201434,30.6,1006.1,32,312,12.7,0.4,10098.4
54339,20220605201434,20.5,1016.4,50,219,12.2,0.5,10451.2
54342,20220605201434,31.7,1006.1,5,242,6.3,0.0,10487.4
54346,20220605201434,7.6,1007.2,20,75,7.4,0.6,10471.4
54349,20220605201434,26.2,1017.8,50,269,3.9,0.9,10289.7
54351,20220605201434,33.6,1019.0,70,188,5.5,0.6,10065.1
54353,20220605201434,3.1,1010.0,56,96,0.8,1.1,10019.2
54365,20220605201434,5.9,1006.2,5,277,5.9,0.3,10173.0
54452,20220605201434,17.3,1004.2,20,46,11.1,0.1,10283.8
54454,20220605201434,25.9,1022.2,98,91,11.7,1.0,10132.4
54455,20220605201434,21.2,1025.4,49,334,3.1,0.3,10071.6
54470,20220605201434,11.4,1003.0,94,252,3.2,0.9,10031.4
54471,20220605201434,26.4,1009.8,6,59,1.0,0.1,10209.2
54472,20220605201434,19.1,1023.8,82,316,0.2,0.6,10200.0
54476,20220605201434,4.2,1001.4,60,336,9.0,0.7,10257.3
54486,20220605201434,9.1,1015.3,17,212,3.0,0.6,10218.7
54493,20220605201434,3.2,1003.6,58,348,3.4,0.2,10369.3
54497,20220605201434,24.4,1002.1,27,30,13.9,0.7,10031.7
54563,20220605201434,19.6,1018.7,47,5,4.1,0.1,10098.1
54579,20220605201434,20.1,1025.0,68,184,8.0,0.7,10247.9
54584,20220605201434,25.7,1013.7,45,314,10.9,1.3,10054.0
54660,20220605201434,13.4,1010.2,24,52,1.1,0.1,10395.3
54662,20220605201434,5.2,1022.7,14,186,10.4,0.7,10396.3
50425,20220605201434,21.5,1005.2,29,110,13.4,1.5,10042.4
50434,20220605201434,9.2,1012.0,7,68,7.8,0.6,10418.0
50514,20220605201434,8.5,1020.5,38,82,2.5,1.2,10441.6
50527,20220605201434,7.2,1002.3,91,230,12.6,1.5,10126.8
50548,20220605201434,0.8,1020.0,52,330,8.4,1.1,10117.8
50603,20220605201434,6.5,1020.4,100,184,10.7,0.9,10433.2
50618,20220605201434,28.8,1017.3,67,94,11.3,0.8,10135.9
50632,20220605201434,18.1,1007.1,84,188,3.0,0.9,10006.8
50639,20220605201434,6.4,1004.1,56,340,4.6,1.1,10458.8
50727,20220605201434,8.2,1023.8,84,10,6.5,1.4,10130.1
50834,20220605201434,19.0,1009.2,99,199,14.7,0.8,10414.6
50838,20220605201434,11.2,1006.0,46,113,13.9,0.5,10192.5
50915,20220605201434,19.4,1019.6,2,159,8.7,1.2,10167.3
50924,20220605201434,24.4,1011.7,95,135,5.6,0.9,10037.0
52267,20220605201434,10.0,1012.6,52,225,10.0,0.9,10077.0
52495,20220605201434,26.3,1016.3,42,321,9.0,0.2,10108.8
52576,20220605201434,17.5,1015.4,97,142,12.6,0.9,10310.1
53068,20220605201434,4.3,1008.3,6,61,7.7,1.1,10386.5
53083,20220605201434,27.1,1022.6,83,306,3.9,0.9,10372.3
53149,20220605201434,19.9,1003.2,8,327,5.7,0.8,10136.5
53192,20220605201434,7.2,1025.4,16,39,0.8,0.3,10339.7
53195,20220605201434,23.0,1020.8,16,310,12.3,1.2,10388.1
53276,20220605201434,16.4,1004.1,20,4,14.9,1.3,10076.9
53336,20220605201434,14.6,1007.9,95,327,12.8,0.5,10041.8
53352,20220605201434,11.9,1019.2,64,182,14.1,0.2,10278.0
53362,20220605201434,33.5,1015.4,44,276,10.7,1.4,10364.7
53367,20220605201434,7.5,1023.5,42,302,10.1,1.2,10258.7
53391,20220605201434,5.8,1011.6,62,258,10.5,1.1,10024.0
53446,20220605201434,30.9,1018.6,33,50,6.0,0.0,10410.3
53463,20220605201434,32.5,1009.3,19,283,7.2,0.9,10200.9
53480,20220605201434,4.5,1003.8,30,273,5.3,0.6,10003.7
53502,20220605201434,34.4,1016.2,67,238,9.8,0.3,10480.2
53513,20220605201434,11.7,1013.4,66,120,4.3,0.2,10161.4
53529,20220605201434,32.3,1013.1,20,109,2.6,0.9,10219.0
53543,20220605201434,31.2,1017.0,56,112,7.5,0.0,10288.0
53547,20220605201434,12.0,1003.1,47,356,3.8,1.2,10007.3
53602,20220605201434,3.3,1018.9,95,114,3.0,1.1,10232.4
54012,20220605201434,20.9,1025.9,2,11,0.7,0.0,10123.9
54026,20220605201434,23.5,1013.2,5,185,0.9,0.7,10093.3
54027,20220605201434,29.7,1018.5,68,174,5.3,0.5,10205.2
54102,20220605201434,25.6,1022.5,1,10,12.6,1.4,10452.4
54115,20220605201434,19.3,1007.6,65,214,11.7,0.5,10239.8
54134,20220605201434,5.6,1012.3,10,219,4.7,0.1,10456.6
54135,20220605201434,31.2,1019.6,66,103,7.3,0.9,10140.1
54208,20220605201434,26.4,1024.8,65,329,3.0,1.3,10473.3
54213,20220605201434,2.2,1004.1,30,27,6.9,0.1,10173.9
54218,20220605201434,20.2,1019.7,23,132,10.0,0.3,10080.8
54226,20220605201434,31.6,1015.8,72,167,2.6,0.0,10469.8
53519,20220605201434,22.8,1015.9,13,247,2.0,1.3,10339.7
53612,20220605201434,20.7,1015.4,1,131,10.5,1.3,10398.4
53614,20220605201434,34.3,1024.1,36,32,14.1,0.9,10363.9
53615,20220605201434,24.7,1012.0,52,149,4.0,0.6,10292.4
53704,20220605201434,8.4,1012.5,52,247,8.2,1.5,10384.9
53705,20220605201434,7.2,1013.2,95,144,8.6,1.1,10318.6
53723,20220605201434,4.9,1006.8,98,239,10.5,0.8,10168.5
53806,20220605201434,34.2,1004.4,12,29,3.1,0.6,10322.2
53810,20220605201434,7.1,1004.6,80,9,9.6,1.0,10151.3
53817,20220605201434,25.9,1016.1,3,122,8.8,0.5,10437.8
53903,20220605201434,11.3,1003.9,7,81,7.2,0.0,10230.6
53910,20220605201434,2.8,1025.8,76,107,3.0,1.0,10071.3
51886,20220605201434,19.9,1012.0,1,125,3.6,0.3,10218.0
52602,20220605201434,4.9,1011.7,84,145,0.8,1.3,10166.3
52633,20220605201434,34.9,1020.4,39,75,8.0,1.3,10024.9
52645,20220605201434,21.0,1015.3,89,74,9.3,0.3,10266.0
52657,20220605201434,23.4,1001.6,32,207,0.1,0.3,10450.3
52707,20220605201434,33.2,1013.2,99,56,7.6,0.9,10326.5
52713,20220605201434,8.8,1015.1,93,67,0.5,1.1,10006.4
52737,20220605201434,6.6,1001.2,12,103,3.5,1.5,10017.4
52754,20220605201434,4.4,1014.2,92,34,11.8,0.6,10465.7
52765,20220605201434,25.3,1001.2,66,351,2.2,0.7,10275.1
52818,20220605201434,8.3,1002.1,33,17,7.2,1.3,10275.1
52825,20220605201434,2.1,1024.2,39,357,14.4,1.3,10291.1
52833,20220605201434,4.2,1002.3,39,111,7.0,1.3,10277.6
52836,20220605201434,21.6,1004.6,59,262,1.3,0.7,10337.8
52842,20220605201434,7.7,1015.3,66,186,9.4,1.4,10286.7
52856,20220605201434,18.7,1018.2,48,17,14.1,0.1,10274.5
52866,20220605201434,32.7,1024.7,76,88,9.2,0.1,10073.6
52868,20220605201434,7.2,1015.2,98,124,5.5,1.1,10126.0
52876,20220605201434,19.1,1003.3,94,6,12.8,0.6,10247.2
52908,20220605201434,15.0,1001.5,68,290,13.9,0.2,10004.3
52943,20220605201434,23.5,1003.8,3,317,9.2,0.6,10071.7
52955,20220605201434,18.7,1016.7,18,338,9.6,0.6,10031.3
52974,20220605201434,5.5,1005.1,71,2,0.6,0.3,10180.6
56004,20220605201434,10.7,1001.5,25,48,13.8,1.1,10213.8
56018,20220605201434,21.4,1021.2,39,288,6.0,0.0,10367.1
56021,20220605201434,25.2,1015.7,64,329,2.2,0.8,10344.0
56029,20220605201434,17.5,1018.1,92,150,1.9,0.5,10399.9
56033,20220605201434,0.5,1026.3,25,2,10.3,0.8,10467.4
56034,20220605201434,16.7,1025.4,22,301,14.8,1.1,10318.5
56043,20220605201434,1.4,1001.9,59,75,12.8,0.5,10122.4
56046,20220605201434,3.6,1008.6,94,149,9.7,0.4,10301.8
56065,20220605201434,2.5,1017.4,36,255,2.7,1.1,10047.7
56067,20220605201434,5.0,1024.4,33,146,5.0,0.2,10196.6
56125,20220605201434,27.3,1000.7,81,150,7.1,1.4,10032.2
56151,20220605201434,33.8,1008.5,32,140,11.3,0.0,10178.7
54715,20220605201434,14.3,1016.5,13,312,11.1,1.5,10092.8
54725,20220605201434,31.5,1010.0,89,192,6.9,1.3,10359.1
54727,20220605201434,32.6,1017.4,50,129,4.6,1.3,10456.7
54744,20220605201434,1.9,1006.0,7,130,8.0,0.9,10297.1
54751,20220605201434,23.3,1002.3,97,358,12.5,0.4,10228.2
54753,20220605201434,6.6,1021.3,22,336,1.8,1.4,10339.4
54764,20220605201434,9.8,1005.0,52,71,1.4,1.2,10102.6
54774,20220605201434,20.4,1015.2,14,140,0.2,0.3,10083.2
54776,20220605201434,28.4,1018.5,78,319,12.5,1.3,10045.1
54808,20220605201434,23.9,1007.3,85,260,14.3,1.0,10266.1
54823,20220605201434,30.4,1021.5,69,24,5.5,0.7,10406.7
54826,20220605201434,34.9,1010.4,49,211,0.6,0.1,10286.4
54836,20220605201434,12.3,1015.9,67,74,4.4,1.1,10043.0
54842,20220605201434,23.2,1008.8,68,111,0.2,0.4,10166.1
54843,20220605201434,17.9,1002.5,80,51,8.0,0.4,10069.0
54857,20220605201434,34.3,1015.1,84,278,4.5,1.1,10265.9
54863,20220605201434,33.1,1023.7,6,193,3.3,0.8,10372.4
54909,20220605201434,7.0,1002.9,86,239,14.0,0.4,10034.9
54916,20220605201434,34.4,1015.6,87,181,11.6,1.0,10140.6
54929,20220605201434,11.5,1011.0,21,53,4.1,1.5,10343.4
54936,20220605201434,15.4,1023.6,86,294,4.0,1.4,10124.7
54945,20220605201434,10.0,1008.1,20,323,3.6,0.0,10367.5
58034,20220605201434,8.7,1007.4,31,332,1.5,0.4,10252.7
53478,20220605201434,20.2,1012.3,19,200,10.8,0.7,10103.8
53487,20220605201434,32.5,1004.1,10,191,8.9,0.6,10186.8
53490,20220605201434,13.5,1005.2,46,83,10.3,0.1,10151.4
53564,20220605201434,22.1,1025.1,66,171,8.2,0.3,10090.0
53578,20220605201434,29.3,1008.6,62,304,5.4,0.3,10259.5
53579,20220605201434,19.6,1026.2,83,305,7.1,0.0,10106.4
53588,20220605201434,6.4,1012.0,46,252,7.9,1.1,10200.6
53594,20220605201434,30.9,1008.3,6,276,13.1,1.5,10311.9
53663,20220605201434,2.2,1022.8,96,304,13.4,0.8,10243.8
53664,20220605201434,0.3,1007.3,65,172,6.2,0.7,10317.8
53673,20220605201434,19.4,1007.3,78,106,8.3,0.2,10012.8
53687,20220605201434,8.8,1017.2,86,8,2.5,0.2,10084.9
53764,20220605201434,28.1,1023.3,77,123,8.4,0.4,10475.1
53772,20220605201434,5.3,1005.5,40,47,1.8,1.1,10233.5
53775,20220605201434,34.0,1002.7,81,318,14.5,0.5,10475.4
53787,20220605201434,25.9,1007.4,7,264,0.1,1.1,10072.2
53853,20220605201434,7.0,1008.1,69,198,0.1,0.1,10362.8
53859,20220605201434,0.7,1010.9,5,34,0.1,0.7,10005.8
53863,20220605201434,12.5,1000.1,26,265,14.9,0.5,10375.4
53868,20220605201434,5.4,1003.7,93,5,10.1,0.6,10219.8
53877,20220605201434,34.5,1023.4,62,271,13.0,0.2,10411.2
53882,20220605201434,0.0,1020.9,35,179,5.0,0.2,10486.1
53884,20220605201434,8.4,1003.3,39,243,8.0,1.1,10493.6
53959,20220605201434,28.3,1008.3,5,335,14.0,1.2,10185.7
53963,20220605201434,11.9,1021.6,23,95,14.2,0.0,10214.7
53968,20220605201434,14.9,1016.8,53,276,4.9,1.1,10163.8
53975,20220605201434,5.4,1000.4,53,262,6.3,0.2,10215.9
57052,20220605201434,19.1,1002.3,7,4,13.3,0.2,10378.4
53646,20220605201434,29.8,1019.3,5,138,5.7,0.3,10004.8
53651,20220605201434,19.3,1020.8,97,314,8.3,1.3,10084.0
53725,20220605201434,18.9,1005.8,10,223,6.7,0.1,10470.9
53735,20220605201434,32.8,1026.0,12,175,1.5,1.4,10112.7
53738,20220605201434,10.9,1011.7,52,83,9.3,1.5,10469.1
53740,20220605201434,5.4,1020.2,60,101,9.7,0.7,10014.8
53754,20220605201434,10.5,1015.6,10,4,14.4,0.2,10106.4
53845,20220605201434,11.4,1010.3,34,334,9.1,0.0,10149.1
53854,20220605201434,1.3,1008.1,22,105,4.9,0.8,10194.7
53929,20220605201434,6.4,1008.5,75,134,11.4,0.1,10375.8
53942,20220605201434,10.5,1002.0,24,354,9.7,0.0,10210.0
53948,20220605201434,26.3,1013.5,59,107,14.0,0.3,10238.7
53955,20220605201434,12.0,1006.0,77,278,5.8,0.9,10145.8
57003,20220605201434,31.2,1019.2,76,23,5.4,1.3,10193.0
57025,20220605201434,0.6,1010.4,46,12,12.7,0.4,10309.2
57028,20220605201434,10.4,1015.4,91,277,6.1,0.8,10216.8
57030,20220605201434,16.0,1018.9,32,163,8.4,1.1,10058.9
57034,20220605201434,31.0,1023.6,21,92,12.8,0.4,10093.4
57037,20220605201434,26.9,1014.9,6,13,3.6,0.2,10496.4
57046,20220605201434,7.9,1010.9,17,147,3.0,0.6,10106.4
57048,20220605201434,29.6,1020.9,34,24,0.3,0.4,10447.8
57049,20220605201434,25.2,1026.3,54,101,3.2,1.3,10070.4
57106,20220605201434,24.2,1015.8,94,267,12.3,0.6,10188.2
57124,20220605201434,11.1,1019.2,38,82,2.6,0.2,10466.7
57127,20220605201434,7.2,1007.4,70,170,2.3,1.5,10456.6
57131,20220605201434,4.4,1019.1,27,285,4.7,0.3,10443.2
57134,20220605201434,19.4,1025.6,85,193,8.2,0.1,10265.0
57140,20220605201434,14.2,1009.2,41,296,13.1,0.6,10260.5
57143,20220605201434,9.8,1009.6,4,198,5.0,0.4,10438.0
57144,20220605201434,32.4,1005.9,68,114,10.3,0.1,10090.7
57154,20220605201434,13.0,1013.8,20,153,3.6,1.5,10076.0
57211,20220605201434,27.1,1003.8,68,195,11.2,1.1,10113.6
57232,20220605201434,1.9,1014.9,82,205,12.5,1.2,10073.9
57238,20220605201434,9.9,1013.4,45,234,4.0,0.7,10022.0
57245,20220605201434,23.9,1002.0,81,45,13.8,0.7,10249.7
57343,20220605201434,6.1,1003.9,58,135,4.4,0.8,10008.4
58362,20220605201434,1.8,1007.8,15,152,2.3,1.1,10159.7
56038,20220605201434,5.3,1010.2,34,8,14.3,0.5,10119.1
56079,20220605201434,26.8,1016.2,96,49,0.2,1.1,10346.1
56144,20220605201434,23.6,1013.6,58,89,4.0,1.4,10250.4
56146,20220605201434,15.3,1019.5,87,322,7.5,0.0,10189.1
56152,20220605201434,11.6,1004.8,6,269,13.2,0.2,10289.7
56167,20220605201434,26.7,1020.6,65,202,5.8,0.7,10354.9
56172,20220605201434,22.4,1020.8,23,305,11.9,0.7,10172.0
56173,20220605201434,31.8,1025.7,39,145,3.7,1.3,10409.8
56178,20220605201434,25.0,1003.9,84,203,12.9,0.8,10404.6
56182,20220605201434,23.8,1011.6,94,10,4.4,0.5,10023.8
56187,20220605201434,18.8,1002.5,1,88,5.9,1.0,10403.0
56188,20220605201434,4.9,1001.0,1,60,10.2,0.6,10204.1
56196,20220605201434,30.5,1002.7,26,86,4.7,0.8,10224.8
56247,20220605201434,12.2,1022.5,86,280,12.9,1.4,10124.2
56251,20220605201434,9.8,1011.5,40,140,11.0,0.0,10484.0
56257,20220605201434,13.0,1005.4,27,340,2.0,0.2,10285.2
56287,20220605201434,17.7,1018.6,30,276,3.6,0.7,10354.9
56357,20220605201434,20.9,1003.0,44,311,6.6,1.2,10490.9
56374,20220605201434,11.1,1021.0,87,0,0.0,0.9,10404.5
56385,20220605201434,4.8,1023.2,54,302,8.4,1.5,10400.2
56386,20220605201434,17.1,1017.4,27,330,2.8,0.8,10003.4
56459,20220605201434,28.6,1011.1,73,259,7.8,0.3,10466.2
56462,20220605201434,26.5,1014.2,67,241,5.8,1.2,10059.4
56475,20220605201434,27.1,1025.1,68,191,10.1,0.0,10489.2
56479,20220605201434,5.0,1014.6,89,3,11.5,0.3,10111.4
56485,20220605201434,22.8,1025.6,25,289,3.4,1.2,10311.9
56492,20220605201434,31.4,1006.1,72,31,11.5,0.9,10416.7
56565,20220605201434,24.8,1003.3,19,194,2.6,0.1,10323.0
56571,20220605201434,28.0,1006.2,12,4,12.0,0.8,10291.1
56666,20220605201434,35.0,1007.2,34,183,14.0,0.1,10444.7
56671,20220605201434,5.5,1005.2,54,0,2.5,0.4,10158.9
57206,20220605201434,21.6,1004.7,9,246,6.0,0.2,10190.2
57237,20220605201434,26.7,1002.8,11,78,3.2,0.1,10030.1
57306,20220605201434,0.8,1020.0,43,259,9.4,0.7,10146.8
57313,20220605201434,15.7,1011.1,68,354,14.5,0.0,10425.6
57314,20220605201434,23.4,1022.5,11,304,6.7,0.2,10026.6
57328,20220605201434,26.6,1022.9,88,47,11.7,0.1,10029.0
57405,20220605201434,3.0,1016.7,21,263,5.0,1.0,10372.7
57411,20220605201434,12.7,1025.9,70,355,2.7,0.8,10160.6
57503,20220605201434,2.8,1005.2,9,305,6.2,1.1,10040.8
57604,20220605201434,18.1,1009.4,45,240,4.0,0.7,10333.6
57608,20220605201434,0.5,1002.5,18,170,5.4,1.3,10388.7
54525,20220605201434,30.8,1010.6,61,263,14.2,0.1,10359.7
54527,20220605201434,2.5,1020.4,40,71,13.1,0.0,10039.9
54623,20220605201434,7.1,1018.7,51,306,5.8,1.0,10453.3
55228,20220605201434,6.6,1005.7,18,278,5.7,1.4,10136.4
55248,20220605201434,7.3,1001.6,87,298,12.4,0.6,10163.2
55279,20220605201434,6.2,1001.4,12,195,5.0,1.1,10276.7
55294,20220605201434,21.7,1016.9,69,358,11.8,1.4,10274.9
55299,20220605201434,11.1,1010.5,43,177,9.2,1.2,10316.9
55437,20220605201434,21.1,1007.9,10,104,11.8,0.3,10450.1
55472,20220605201434,24.5,1009.9,9,299,2.5,0.7,10370.8
55493,20220605201434,29.5,1019.5,26,339,7.1,0.5,10121.4
55569,20220605201434,25.0,1019.4,43,290,3.1,1.3,10049.8
55578,20220605201434,26.7,1009.7,88,235,4.1,1.2,10244.0
55585,20220605201434,14.8,1018.4,27,34,4.0,1.0,10411.1
55591,20220605201434,11.3,1001.5,12,253,2.6,1.3,10389.3
55598,20220605201434,24.2,1011.9,92,61,5.0,1.3,10259.2
55655,20220605201434,17.4,1019.7,63,107,11.9,1.4,10237.9
55664,20220605201434,0.6,1017.5,27,64,4.4,0.0,10077.6
55680,20220605201434,7.6,1010.5,96,224,14.5,1.1,10158.1
55681,20220605201434,2.5,1003.6,51,313,8.0,0.1,10199.8
55690,20220605201434,32.9,1011.6,30,204,5.3,1.5,10444.8
55696,20220605201434,0.3,1001.8,55,108,4.4,0.0,10112.4
55773,20220605201434,11.3,1015.1,44,359,7.6,1.4,10409.3
56106,20220605201434,4.2,1017.2,81,77,4.5,0.3,10140.8
56116,20220605201434,9.3,1022.3,89,69,0.9,0.9,10377.5
56137,20220605201434,6.9,1024.2,98,250,10.6,0.7,10289.0
56202,20220605201434,5.5,1011.0,43,184,12.3,0.9,10264.6
56223,20220605201434,33.4,1015.8,7,142,12.7,0.3,10071.8
56227,20220605201434,4.4,1015.9,94,351,0.2,1.3,10131.5
56312,20220605201434,11.4,1003.4,38,307,11.7,1.4,10142.5
56331,20220605201434,8.2,1001.9,100,27,7.6,0.5,10132.4
56434,20220605201434,18.7,1001.1,96,188,6.1,0.9,10316.1
51053,20220605201434,2.4,1011.9,95,75,11.8,0.8,10434.7
51059,20220605201434,29.6,1014.8,31,147,12.8,0.4,10128.3
51060,20220605201434,19.1,1003.1,36,280,14.6,1.4,10230.3
51068,20220605201434,16.6,1002.2,71,264,6.0,0.1,10461.1
51076,20220605201434,14.3,1019.1,48,114,6.5,1.4,10349.8
51087,20220605201434,10.4,1002.9,49,319,5.9,1.4,10259.3
51133,20220605201434,15.8,1025.5,65,266,0.7,0.3,10014.2
51156,20220605201434,34.3,1001.5,58,329,1.2,1.2,10052.4
51186,20220605201434,30.5,1005.5,31,88,6.6,1.3,10152.3
51232,20220605201434,6.1,1004.3,45,210,5.9,0.8,10242.3
51238,20220605201434,27.6,1023.9,80,20,12.5,1.1,10383.6
51241,20220605201434,32.7,1009.7,6,299,12.7,1.5,10292.0
51243,20220605201434,9.2,1000.8,75,226,8.8,1.2,10437.7
51288,20220605201434,1.5,1007.8,82,121,5.9,1.3,10126.5
51330,20220605201434,6.7,1007.6,45,19,4.6,1.5,10421.1
51334,20220605201434,3.4,1017.1,100,107,1.0,0.8,10434.8
51346,20220605201434,6.6,1001.1,15,50,6.4,0.0,10370.7
51358,20220605201434,19.0,1025.9,17,52,8.0,1.3,10313.8
51365,20220605201434,3.1,1001.5,21,249,9.6,0.4,10472.8
51367,20220605201434,29.0,1021.1,54,297,10.9,1.2,10310.1
51379,20220605201434,25.7,1008.7,71,60,8.4,1.3,10401.1
51431,20220605201434,30.4,1024.7,92,105,12.4,1.1,10209.6
51433,20220605201434,17.4,1002.7,75,43,3.4,1.0,10348.8
51437,20220605201434,22.0,1017.2,6,25,10.3,1.4,10329.6
51463,20220605201434,20.6,1018.1,72,83,12.9,0.9,10323.9
51467,20220605201434,27.6,1022.0,87,353,1.0,0.1,10117.9
51469,20220605201434,10.1,1011.9,41,158,14.6,1.1,10261.7
51470,20220605201434,4.2,1006.8,38,62,12.8,0.7,10421.6
51477,20220605201434,18.6,1020.7,87,76,2.4,0.9,10098.4
51495,20220605201434,16.8,1005.0,76,298,8.1,1.3,10265.0
51526,20220605201434,17.0,1008.7,55,307,8.1,1.5,10125.8
51542,20220605201434,7.8,1008.7,3,91,12.5,0.7,10116.8
51567,20220605201434,4.9,1018.6,66,297,14.6,1.1,10269.6
51573,20220605201434,32.0,1005.8,17,315,5.9,1.1,10336.5
51581,20220605201434,22.5,1016.9,29,357,14.7,0.7,10246.7
51628,20220605201434,7.8,1005.5,34,20,14.4,0.3,10376.2
51633,20220605201434,33.5,1017.1,98,275,6.5,0.3,10011.1
51639,20220605201434,19.9,1011.6,50,193,12.5,1.3,10185.9
51642,20220605201434,24.2,1006.4,6,330,11.3,0.1,10347.8
51644,20220605201434,11.1,1026.0,36,91,10.0,0.0,10185.4
51655,20220605201434,26.2,1011.0,75,326,13.1,0.8,10123.8
51656,20220605201434,32.9,1019.2,10,211,5.3,0.6,10143.9
51701,20220605201434,11.6,1023.5,5,158,3.4,0.9,10129.3
51704,20220605201434,18.8,1024.5,20,182,11.7,0.6,10327.1
51705,20220605201434,7.4,1005.4,9,64,12.9,1.5,10017.2
51709,20220605201434,30.1,1021.7,76,261,4.4,1.2,10273.5
51711,20220605201434,3.8,1018.9,70,72,2.2,1.4,10148.2
51716,20220605201434,16.1,1025.5,4,16,8.2,0.6,10281.6
51720,20220605201434,2.9,1003.1,77,200,5.7,0.9,10457.3
51730,20220605201434,12.7,1006.8,20,140,2.5,0.6,10444.6
51747,20220605201434,6.1,1022.8,39,52,2.7,0.8,10018.7
51765,20220605201434,9.7,1005.7,8,158,6.9,0.2,10235.9
51777,20220605201434,20.7,1005.3,38,254,2.1,1.4,10041.3
51804,20220605201434,3.1,1000.4,63,86,6.9,1.3,10160.7
51810,20220605201434,6.8,1003.5,84,327,6.3,1.4,10183.5
51811,20220605201434,4.9,1022.0,97,192,11.4,0.3,10117.6
51818,20220605201434,16.8,1008.4,69,177,0.9,1.0,10104.4
51828,20220605201434,14.2,1006.2,22,20,12.3,0.4,10175.7
51839,20220605201434,17.2,1008.4,49,60,9.9,0.7,10103.9
51855,20220605201434,12.4,1002.5,51,57,3.5,0.6,10388.0
51931,20220605201434,16.5,1019.0,4,17,12.4,1.1,10267.9
52101,20220605201434,17.1,1003.1,71,7,0.5,0.7,10075.4
52112,20220605201434,27.8,1005.7,58,34,14.9,0.9,10237.2
52118,20220605201434,10.4,1024.0,26,103,14.6,0.8,10429.4
52203,20220605201434,27.5,1014.8,74,225,8.6,0.0,10385.4
52313,20220605201434,7.2,1020.9,49,178,3.3,1.4,10330.5
56444,20220605201434,13.4,1007.9,45,339,14.3,0.9,10360.7
56533,20220605201434,1.0,1016.2,61,241,0.3,1.3,10456.9
56543,20220605201434,14.6,1023.7,29,322,14.6,0.1,10116.0
56548,20220605201434,9.7,1024.4,42,194,3.0,0.2,10343.0
56586,20220605201434,9.0,1008.7,11,252,12.8,0.3,10266.4
56643,20220605201434,9.5,1019.0,17,166,7.3,0.8,10081.9
56651,20220605201434,6.2,1006.9,16,307,13.1,1.5,10202.5
56664,20220605201434,8.6,1013.6,82,163,12.7,0.6,10011.0
56684,20220605201434,9.2,1008.6,56,243,8.1,0.9,10130.0
56739,20220605201434,12.5,1020.9,51,31,8.7,1.1,10189.9
56748,20220605201434,7.7,1006.0,58,130,0.9,1.3,10237.8
56751,20220605201434,12.7,1014.0,31,4,6.9,0.3,10106.6
56763,20220605201434,23.5,1011.8,51,316,10.4,0.1,10243.9
56768,20220605201434,0.5,1008.4,60,275,9.9,1.4,10403.0
56778,20220605201434,12.6,1015.9,29,248,12.4,0.6,10265.0
56786,20220605201434,26.7,1023.0,60,131,13.5,0.1,10201.0
56838,20220605201434,25.3,1018.3,96,235,9.1,1.3,10359.6
56856,20220605201434,8.1,1007.6,96,13,13.1,1.5,10060.1
56872,20220605201434,22.4,1018.7,59,168,4.8,1.1,10018.6
56875,20220605201434,10.3,1000.7,59,208,14.4,0.1,10135.6
56886,20220605201434,15.0,1022.8,48,168,6.1,0.2,10183.7
56946,20220605201434,18.9,1024.9,7,152,10.0,0.2,10053.1
56950,20220605201434,19.8,1014.4,18,303,12.6,0.7,10185.8
56951,20220605201434,8.1,1006.6,52,38,14.5,0.9,10415.4
56954,20220605201434,22.3,1022.5,51,291,8.9,0.5,10122.4
