站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58507,20220607203828,11.4,1010.2,57,349,12.5,1.0,10483.0
58519,20220607203828,14.7,1023.3,2,30,8.3,1.4,10440.1
58527,20220607203828,1.2,1013.9,83,284,12.6,0.6,10370.0
58600,20220607203828,15.5,1019.5,39,79,4.9,1.0,10393.1
58606,20220607203828,18.3,1016.7,2,126,12.1,1.3,10064.4
58608,20220607203828,30.3,1024.4,76,127,8.9,0.8,10042.2
58622,20220607203828,31.1,1007.7,56,276,2.4,0.9,10304.8
58626,20220607203828,23.1,1008.1,100,270,11.6,0.6,10235.1
58634,20220607203828,29.2,1011.5,24,124,6.4,0.0,10323.9
58637,20220607203828,13.8,1018.0,3,72,2.4,0.1,10023.3
58705,20220607203828,9.4,1004.9,21,9,1.6,0.7,10239.2
58715,20220607203828,6.5,1010.5,71,63,5.1,1.3,10290.2
58718,20220607203828,20.4,1004.4,27,188,0.2,1.3,10137.2
58806,20220607203828,21.3,1014.7,87,124,1.2,0.8,10142.8
58813,20220607203828,1.0,1018.8,21,194,7.2,0.1,10135.3
59092,20220607203828,35.0,1001.0,34,225,8.7,1.5,10301.5
59102,20220607203828,27.1,1004.4,6,131,3.6,1.5,10421.0
54236,20220607203828,1.4,1018.9,24,36,6.1,0.2,10372.2
54237,20220607203828,6.7,1006.7,3,41,7.0,1.0,10220.1
54243,20220607203828,10.4,1009.2,12,237,4.0,0.8,10252.0
54254,20220607203828,22.1,1007.4,51,32,2.4,1.1,10409.3
54259,20220607203828,30.6,1009.0,84,120,7.4,1.0,10473.7
54324,20220607203828,15.3,1004.0,70,58,7.3,0.3,10097.6
54326,20220607203828,27.8,1005.1,88,68,11.5,1.5,10425.9
54333,20220607203828,29.9,1006.2,100,267,9.7,0.5,10377.6
54334,20220607203828,29.5,1009.3,43,151,14.8,0.1,10020.8
54335,20220607203828,25.8,1018.6,40,319,0.6,0.1,10428.3
54337,20220607203828,9.1,1003.7,89,35,12.8,1.2,10128.3
54339,20220607203828,7.0,1003.9,93,241,12.6,1.5,10356.5
54342,20220607203828,7.3,1005.7,100,276,10.0,0.6,10419.9
54346,20220607203828,26.0,1021.1,63,102,10.9,1.4,10061.0
54349,20220607203828,33.9,1017.3,51,59,4.5,0.2,10144.4
54351,20220607203828,13.0,1002.0,42,162,5.1,0.5,10099.1
54353,20220607203828,17.6,1012.4,65,85,11.6,0.7,10091.1
54365,20220607203828,26.8,1026.2,82,58,13.1,0.8,10095.5
54452,20220607203828,32.2,1024.8,74,220,6.1,0.3,10454.7
54454,20220607203828,20.9,1024.8,39,294,3.8,1.2,10223.2
54455,20220607203828,5.1,1017.3,33,290,4.0,1.2,10192.9
54470,20220607203828,1.9,1004.1,30,27,7.1,0.7,10241.0
54471,20220607203828,31.7,1000.7,39,126,5.7,0.3,10218.7
54472,20220607203828,8.6,1014.6,24,178,0.9,0.9,10317.4
54476,20220607203828,8.4,1007.1,22,279,5.7,1.3,10318.9
54486,20220607203828,18.5,1019.6,90,267,6.5,1.0,10086.8
54493,20220607203828,29.8,1015.1,33,172,9.0,1.0,10475.3
54497,20220607203828,19.8,1004.2,50,167,12.8,0.8,10268.4
54563,20220607203828,23.7,1022.9,64,259,2.7,0.4,10146.2
54579,20220607203828,26.5,1000.4,93,315,9.5,1.3,10325.6
54584,20220607203828,26.9,1014.1,30,70,8.3,0.9,10440.0
54660,20220607203828,2.7,1004.7,34,215,7.5,0.2,10200.8
54662,20220607203828,27.9,1023.2,93,175,4.3,0.3,10149.6
50425,20220607203828,29.2,1012.9,65,259,3.8,0.8,10124.9
50434,20220607203828,4.7,1020.9,90,270,14.3,0.3,10360.7
50514,20220607203828,26.2,1024.4,44,143,2.4,1.2,10391.0
50527,20220607203828,15.9,1013.0,74,294,11.9,1.3,10052.4
50548,20220607203828,0.0,1014.8,36,75,1.9,0.4,10368.2
50603,20220607203828,3.4,1004.8,89,16,5.0,0.2,10145.4
50618,20220607203828,12.7,1002.1,100,261,3.7,1.0,10134.6
50632,20220607203828,29.5,1025.2,4,130,3.4,0.0,10288.3
50639,20220607203828,22.7,1004.3,19,308,11.8,1.4,10408.8
50727,20220607203828,6.0,1009.8,98,290,1.8,1.0,10012.4
50834,20220607203828,23.6,1025.3,46,111,7.1,0.4,10362.7
50838,20220607203828,34.8,1005.7,10,140,11.6,1.2,10443.8
50915,20220607203828,7.0,1010.7,100,79,3.5,0.6,10200.7
50924,20220607203828,2.6,1020.3,84,95,8.6,0.8,10177.8
52267,20220607203828,18.3,1015.0,46,285,9.0,0.6,10122.2
52495,20220607203828,34.7,1004.4,22,210,3.3,0.2,10047.1
52576,20220607203828,10.5,1003.6,25,263,8.8,1.2,10264.9
53068,20220607203828,25.6,1020.3,90,291,12.6,0.4,10272.8
53083,20220607203828,5.7,1025.7,26,240,12.9,0.2,10426.0
53149,20220607203828,11.8,1024.4,87,13,5.5,0.3,10001.7
53192,20220607203828,12.8,1017.6,98,179,3.9,0.2,10276.4
53195,20220607203828,22.3,1022.0,57,144,14.8,0.9,10122.6
53276,20220607203828,26.6,1016.2,68,170,2.9,1.2,10177.0
53336,20220607203828,29.3,1003.1,61,40,13.0,0.2,10407.8
53352,20220607203828,22.2,1013.5,74,215,9.6,1.1,10494.9
53362,20220607203828,12.0,1019.2,61,314,9.7,0.4,10431.7
53367,20220607203828,13.8,1007.8,59,233,3.7,1.3,10061.4
53391,20220607203828,28.8,1006.6,78,337,3.7,1.3,10364.5
53446,20220607203828,24.3,1001.3,28,256,3.8,0.5,10116.1
53463,20220607203828,23.4,1011.6,98,163,7.5,0.5,10322.0
53480,20220607203828,21.8,1019.0,61,131,8.8,0.6,10319.1
53502,20220607203828,28.2,1014.3,12,64,1.9,1.2,10303.3
53513,20220607203828,0.0,1002.1,36,187,11.1,0.2,10138.8
53529,20220607203828,21.1,1007.2,67,148,4.5,1.1,10408.3
53543,20220607203828,26.4,1002.2,54,284,9.7,1.3,10321.2
53547,20220607203828,13.5,1005.4,64,145,8.2,1.0,10068.2
53602,20220607203828,21.8,1002.0,36,90,4.3,0.6,10079.9
54012,20220607203828,18.4,1011.7,73,296,0.6,0.2,10078.5
54026,20220607203828,12.1,1004.8,62,52,2.5,1.0,10315.5
54027,20220607203828,24.3,1013.3,37,262,11.4,1.2,10313.1
54102,20220607203828,9.7,1020.8,42,169,4.5,0.5,10403.1
54115,20220607203828,16.4,1000.1,50,25,4.0,1.0,10169.9
54134,20220607203828,23.9,1007.2,3,61,1.6,0.3,10014.6
54135,20220607203828,32.1,1016.5,95,358,10.8,1.1,10497.7
54208,20220607203828,7.3,1011.0,60,222,6.5,1.3,10263.5
54213,20220607203828,22.6,1006.2,84,273,8.3,0.5,10273.7
54218,20220607203828,16.6,1020.9,5,223,2.3,1.0,10327.5
54226,20220607203828,2.5,1019.2,50,5,5.2,0.0,10189.3
53519,20220607203828,28.1,1010.9,88,156,6.6,1.0,10441.3
53612,20220607203828,28.4,1015.1,82,114,3.3,1.3,10349.0
53614,20220607203828,23.1,1019.2,99,233,6.3,1.0,10132.7
53615,20220607203828,15.8,1004.8,93,58,3.5,0.1,10141.9
53704,20220607203828,3.1,1013.4,19,321,6.8,0.9,10071.2
53705,20220607203828,15.5,1015.8,100,78,5.5,0.8,10474.0
53723,20220607203828,25.4,1016.7,13,107,0.1,0.3,10352.7
53806,20220607203828,13.9,1021.2,21,53,3.0,0.8,10294.0
53810,20220607203828,27.9,1011.3,47,76,4.7,0.0,10329.3
53817,20220607203828,16.5,1001.8,99,302,2.8,0.9,10318.8
53903,20220607203828,26.4,1012.5,86,276,12.9,0.9,10471.3
53910,20220607203828,25.2,1020.5,89,247,3.0,0.0,10315.7
51886,20220607203828,10.0,1001.8,84,290,8.3,0.9,10141.4
52602,20220607203828,22.1,1023.4,49,350,2.2,0.6,10306.8
52633,20220607203828,18.6,1017.1,26,358,12.8,1.4,10427.3
52645,20220607203828,15.8,1016.3,51,320,12.0,0.6,10057.2
52657,20220607203828,1.0,1017.8,93,75,12.3,0.0,10285.0
52707,20220607203828,25.7,1001.9,36,81,5.9,1.5,10344.9
52713,20220607203828,9.4,1007.7,45,116,8.0,0.6,10104.5
52737,20220607203828,14.5,1025.5,42,337,9.0,0.7,10398.3
52754,20220607203828,34.1,1025.1,51,7,8.2,0.6,10445.0
52765,20220607203828,12.1,1012.7,80,134,3.4,1.1,10248.3
52818,20220607203828,11.8,1017.0,47,248,8.4,0.3,10360.2
52825,20220607203828,16.7,1003.0,41,222,4.7,0.5,10100.5
52833,20220607203828,17.5,1008.0,3,235,5.8,0.4,10289.7
52836,20220607203828,7.7,1013.1,6,98,2.1,1.2,10164.6
52842,20220607203828,0.4,1019.8,20,140,10.4,1.3,10109.9
52856,20220607203828,9.2,1004.2,46,105,7.7,0.1,10227.2
52866,20220607203828,30.3,1011.6,72,217,4.8,0.1,10242.3
52868,20220607203828,17.2,1019.2,47,277,2.6,1.1,10215.8
52876,20220607203828,30.9,1000.5,12,34,9.3,0.6,10131.8
52908,20220607203828,18.3,1009.9,87,220,11.4,1.2,10256.4
52943,20220607203828,33.0,1007.4,77,300,4.2,1.2,10097.0
52955,20220607203828,30.0,1000.0,62,167,5.5,0.8,10344.8
52974,20220607203828,30.3,1017.6,44,52,0.1,1.0,10318.8
56004,20220607203828,17.1,1014.3,45,28,8.9,1.4,10320.4
56018,20220607203828,10.4,1007.2,38,237,8.4,0.2,10108.0
56021,20220607203828,6.0,1000.9,8,269,4.1,0.0,10122.3
56029,20220607203828,11.7,1010.0,17,49,14.2,0.3,10486.5
56033,20220607203828,7.2,1001.2,100,34,10.5,0.7,10086.1
56034,20220607203828,6.2,1015.4,84,248,8.6,1.3,10232.5
56043,20220607203828,29.1,1016.7,67,341,5.3,0.5,10161.8
56046,20220607203828,13.3,1024.1,91,71,12.6,0.6,10124.5
56065,20220607203828,6.5,1020.7,35,66,3.4,0.9,10193.3
56067,20220607203828,26.5,1025.2,56,3,5.1,0.3,10359.1
56125,20220607203828,0.0,1003.7,81,112,5.1,1.5,10472.9
56151,20220607203828,32.6,1000.4,88,340,7.0,0.5,10191.7
54715,20220607203828,20.9,1012.8,65,67,0.0,0.2,10326.0
54725,20220607203828,5.9,1020.1,99,45,11.0,1.3,10219.1
54727,20220607203828,24.2,1016.9,97,171,5.8,0.4,10320.6
54744,20220607203828,8.5,1015.2,81,355,5.2,1.5,10139.2
54751,20220607203828,35.0,1015.6,60,251,2.9,1.5,10293.3
54753,20220607203828,0.0,1002.5,29,77,10.9,1.4,10033.3
54764,20220607203828,20.7,1013.0,7,261,12.6,0.6,10167.2
54774,20220607203828,15.5,1021.1,100,76,6.0,0.3,10020.7
54776,20220607203828,21.7,1004.8,81,17,14.4,0.3,10455.6
54808,20220607203828,33.0,1017.7,52,96,14.2,0.8,10230.4
54823,20220607203828,32.0,1006.8,72,51,4.0,0.9,10310.0
54826,20220607203828,0.8,1022.2,89,44,1.5,0.3,10188.4
54836,20220607203828,9.3,1016.0,13,248,6.8,0.8,10332.3
54842,20220607203828,32.7,1014.4,38,331,0.1,0.1,10118.9
54843,20220607203828,27.2,1017.8,25,125,8.1,1.5,10192.0
54857,20220607203828,34.8,1010.9,73,41,5.6,0.8,10001.3
54863,20220607203828,33.5,1021.6,46,357,7.1,0.6,10275.7
54909,20220607203828,29.6,1008.2,15,335,3.6,0.3,10322.2
54916,20220607203828,12.7,1002.7,46,173,1.7,0.5,10158.9
54929,20220607203828,0.0,1001.3,99,175,14.2,1.0,10282.0
54936,20220607203828,25.6,1002.9,14,240,13.5,0.2,10280.6
54945,20220607203828,19.1,1015.5,7,359,2.5,0.8,10239.6
58034,20220607203828,25.9,1014.9,5,331,11.8,1.3,10490.9
53478,20220607203828,11.2,1017.2,67,227,14.0,1.2,10146.8
53487,20220607203828,4.3,1012.6,31,263,7.2,0.7,10202.6
53490,20220607203828,3.9,1015.5,78,75,12.8,0.8,10281.7
53564,20220607203828,13.5,1020.3,73,266,3.4,0.0,10203.8
53578,20220607203828,24.4,1017.7,6,3,4.9,0.7,10212.7
53579,20220607203828,4.6,1000.7,97,215,7.5,1.0,10132.9
53588,20220607203828,23.1,1007.8,20,286,13.0,0.4,10362.9
53594,20220607203828,9.3,1013.2,40,253,9.1,1.1,10325.9
53663,20220607203828,2.1,1024.2,50,22,1.4,0.3,10215.8
53664,20220607203828,24.7,1017.3,8,356,1.8,0.7,10226.8
53673,20220607203828,31.5,1026.1,96,241,10.6,0.2,10050.0
53687,20220607203828,26.7,1006.5,74,225,9.5,1.2,10017.9
53764,20220607203828,21.1,1020.4,92,25,6.1,0.4,10304.9
53772,20220607203828,1.7,1018.9,26,3,8.0,0.9,10188.2
53775,20220607203828,26.6,1002.5,37,311,2.4,0.7,10321.1
53787,20220607203828,23.8,1011.7,85,217,0.9,0.9,10120.0
53853,20220607203828,25.1,1009.9,27,154,4.5,0.9,10199.3
53859,20220607203828,13.1,1008.6,13,317,1.1,1.3,10488.7
53863,20220607203828,6.5,1019.9,85,23,1.7,0.4,10287.9
53868,20220607203828,14.6,1024.0,72,13,0.4,1.5,10191.1
53877,20220607203828,11.9,1000.4,59,350,13.3,0.4,10386.6
53882,20220607203828,7.7,1008.8,30,188,11.4,0.1,10371.6
53884,20220607203828,17.1,1021.0,10,342,0.7,1.0,10403.4
53959,20220607203828,8.2,1007.3,53,109,12.6,1.1,10211.4
53963,20220607203828,8.5,1010.7,86,346,14.6,1.1,10062.0
53968,20220607203828,6.7,1005.4,87,322,3.4,0.7,10265.0
53975,20220607203828,1.2,1009.6,80,318,3.8,0.9,10194.8
57052,20220607203828,24.7,1010.2,19,23,5.7,0.6,10272.4
53646,20220607203828,9.9,1011.0,36,66,7.9,0.0,10418.6
53651,20220607203828,19.5,1020.6,82,317,9.7,0.7,10233.2
53725,20220607203828,23.1,1011.4,75,63,14.2,1.3,10334.3
53735,20220607203828,10.0,1025.1,67,120,13.5,1.3,10492.6
53738,20220607203828,18.1,1013.7,49,278,10.5,1.1,10177.2
53740,20220607203828,25.6,1002.3,10,342,2.6,0.2,10127.2
53754,20220607203828,27.3,1017.2,43,187,9.6,0.0,10069.8
53845,20220607203828,17.1,1012.4,9,44,2.2,0.2,10367.1
53854,20220607203828,20.3,1022.6,61,193,12.1,0.1,10306.3
53929,20220607203828,17.0,1012.9,29,64,5.4,1.3,10227.0
53942,20220607203828,34.1,1011.4,50,316,14.1,0.4,10194.7
53948,20220607203828,35.0,1008.9,59,161,13.8,1.0,10433.6
53955,20220607203828,25.8,1024.7,62,333,0.6,0.6,10378.7
57003,20220607203828,20.0,1006.1,58,127,2.7,1.3,10474.0
57025,20220607203828,21.7,1006.9,3,124,0.4,0.7,10370.1
57028,20220607203828,3.5,1008.2,37,149,6.2,1.0,10041.8
57030,20220607203828,3.6,1026.4,28,105,0.6,0.5,10438.0
57034,20220607203828,2.8,1011.3,17,3,14.4,1.0,10049.7
57037,20220607203828,18.1,1015.6,27,297,8.6,0.8,10174.8
57046,20220607203828,2.2,1008.1,95,271,12.9,1.4,10309.1
57048,20220607203828,23.1,1023.8,4,285,9.2,1.5,10182.3
57049,20220607203828,11.8,1002.9,2,297,3.7,0.2,10192.4
57106,20220607203828,20.6,1024.4,64,358,5.7,0.9,10208.7
57124,20220607203828,28.8,1019.9,39,209,0.3,0.4,10190.6
57127,20220607203828,10.9,1005.0,15,7,4.5,0.1,10259.9
57131,20220607203828,11.8,1018.2,88,101,2.6,0.1,10402.8
57134,20220607203828,13.6,1024.1,72,340,10.5,1.1,10350.7
57140,20220607203828,6.4,1016.3,76,200,10.0,0.9,10148.0
57143,20220607203828,28.6,1008.9,31,339,1.6,0.0,10336.7
57144,20220607203828,15.8,1025.4,91,132,1.6,1.0,10098.4
57154,20220607203828,14.0,1011.6,56,330,8.2,1.1,10132.2
57211,20220607203828,23.8,1024.6,71,311,9.4,1.3,10384.8
57232,20220607203828,30.2,1014.7,14,199,6.3,1.1,10152.3
57238,20220607203828,11.0,1010.7,57,104,0.6,0.3,10298.2
57245,20220607203828,14.0,1007.4,94,199,10.0,0.4,10158.7
57343,20220607203828,13.4,1018.4,94,91,14.5,1.1,10134.2
58362,20220607203828,20.7,1025.2,39,336,2.6,1.1,10283.5
56038,20220607203828,14.3,1017.0,79,109,14.2,0.7,10038.1
56079,20220607203828,20.9,1002.3,62,305,11.7,0.6,10347.5
56144,20220607203828,29.9,1007.4,79,53,3.8,1.1,10346.2
56146,20220607203828,34.4,1023.8,51,288,10.0,0.4,10102.4
56152,20220607203828,10.5,1016.8,5,6,9.4,1.1,10197.0
56167,20220607203828,6.9,1017.4,2,9,6.2,0.2,10009.6
56172,20220607203828,17.4,1016.3,63,282,8.4,1.3,10386.0
56173,20220607203828,20.4,1019.4,32,350,5.3,0.9,10000.8
56178,20220607203828,16.6,1015.9,8,234,1.9,0.7,10046.2
56182,20220607203828,15.2,1001.8,88,4,7.4,0.4,10254.2
56187,20220607203828,26.8,1025.2,60,179,3.2,0.1,10295.1
56188,20220607203828,20.9,1025.6,29,170,8.1,1.1,10451.5
56196,20220607203828,30.3,1014.5,44,91,6.9,1.4,10313.9
56247,20220607203828,15.7,1008.2,78,164,11.2,0.1,10140.1
56251,20220607203828,34.9,1006.9,2,165,6.8,0.4,10084.3
56257,20220607203828,10.0,1003.2,19,208,5.4,0.3,10080.6
56287,20220607203828,32.2,1021.0,65,193,0.5,0.3,10215.7
56357,20220607203828,20.6,1011.3,95,103,7.2,0.7,10400.2
56374,20220607203828,9.4,1012.0,76,333,10.2,0.0,10003.4
56385,20220607203828,7.7,1008.2,97,151,7.9,0.2,10424.2
56386,20220607203828,25.4,1001.0,3,72,12.6,1.4,10222.2
56459,20220607203828,22.7,1023.1,15,326,3.4,0.0,10438.0
56462,20220607203828,23.9,1011.3,89,252,7.4,1.1,10286.1
56475,20220607203828,35.0,1012.5,70,128,13.7,0.1,10391.0
56479,20220607203828,11.8,1008.6,64,326,4.7,0.1,10113.0
56485,20220607203828,2.9,1000.4,77,4,11.2,0.6,10255.4
56492,20220607203828,16.8,1002.2,84,146,3.5,0.7,10059.4
56565,20220607203828,13.4,1022.1,69,187,8.3,1.3,10453.7
56571,20220607203828,32.6,1008.4,8,301,8.6,1.0,10314.5
56666,20220607203828,20.9,1019.0,78,200,7.6,0.1,10167.2
56671,20220607203828,17.9,1020.7,80,356,10.1,0.6,10363.7
57206,20220607203828,29.6,1003.6,93,88,12.4,1.3,10263.8
57237,20220607203828,26.2,1008.7,25,210,10.7,1.1,10420.8
57306,20220607203828,15.8,1016.3,23,302,9.8,0.4,10007.9
57313,20220607203828,24.9,1014.2,59,212,0.7,0.9,10149.9
57314,20220607203828,2.7,1012.4,43,125,4.2,1.0,10435.2
57328,20220607203828,29.8,1019.1,35,36,5.4,1.0,10019.3
57405,20220607203828,19.7,1016.0,83,38,0.3,0.1,10135.4
57411,20220607203828,20.0,1023.4,83,35,6.8,0.4,10088.7
57503,20220607203828,32.4,1016.9,40,26,9.0,1.3,10312.2
57604,20220607203828,31.8,1001.2,30,58,2.3,0.7,10292.7
57608,20220607203828,32.4,1009.5,35,132,2.1,0.4,10246.8
54525,20220607203828,4.6,1011.3,91,328,13.4,0.8,10236.5
54527,20220607203828,23.3,1010.4,48,60,10.5,1.0,10453.2
54623,20220607203828,34.8,1003.7,3,117,14.6,1.1,10442.3
55228,20220607203828,22.7,1003.7,3,201,12.4,0.4,10046.5
55248,20220607203828,32.0,1001.7,45,214,8.2,1.4,10152.6
55279,20220607203828,8.2,1002.8,10,142,8.2,1.2,10349.9
55294,20220607203828,0.4,1018.0,22,224,1.9,1.5,10423.2
55299,20220607203828,10.0,1005.4,89,318,5.3,0.3,10322.3
55437,20220607203828,33.4,1012.6,86,157,3.8,1.3,10233.9
55472,20220607203828,31.3,1020.9,6,8,3.2,0.3,10480.9
55493,20220607203828,4.9,1002.6,65,285,11.8,0.9,10278.3
55569,20220607203828,11.9,1023.3,3,84,6.5,0.7,10340.1
55578,20220607203828,24.5,1025.9,87,10,1.5,1.5,10021.0
55585,20220607203828,19.9,1010.6,80,17,7.6,0.5,10461.3
55591,20220607203828,25.9,1014.2,80,57,7.5,1.5,10160.6
55598,20220607203828,29.0,1009.4,25,83,8.9,1.4,10337.6
55655,20220607203828,31.1,1011.4,36,197,0.5,1.3,10475.8
55664,20220607203828,28.9,1005.2,8,299,0.3,0.3,10051.5
55680,20220607203828,7.0,1006.9,26,60,2.6,1.2,10208.6
55681,20220607203828,17.0,1026.2,4,197,12.8,0.7,10344.6
55690,20220607203828,24.5,1009.8,22,266,7.7,1.2,10112.3
55696,20220607203828,11.0,1013.1,84,28,2.8,1.4,10227.1
55773,20220607203828,11.7,1018.9,96,313,10.3,0.0,10404.3
56106,20220607203828,25.3,1026.1,27,305,7.5,1.4,10258.7
56116,20220607203828,8.1,1024.4,16,234,1.7,0.0,10170.9
56137,20220607203828,21.3,1021.6,57,42,7.8,0.3,10058.0
56202,20220607203828,6.5,1011.1,30,92,1.1,0.0,10484.1
56223,20220607203828,12.7,1006.6,16,318,2.2,0.6,10200.0
56227,20220607203828,8.5,1022.7,18,263,8.3,1.3,10379.1
56312,20220607203828,27.6,1017.1,31,300,1.8,1.0,10177.7
56331,20220607203828,24.7,1008.7,25,276,10.8,0.9,10157.9
56434,20220607203828,21.8,1008.4,60,166,12.5,0.2,10300.8
51053,20220607203828,28.0,1014.8,72,48,14.2,0.8,10304.5
51059,20220607203828,11.2,1014.6,82,251,14.5,0.7,10248.1
51060,20220607203828,26.5,1001.4,18,213,2.6,0.1,10067.9
51068,20220607203828,31.9,1007.8,23,6,2.7,0.9,10234.8
51076,20220607203828,30.0,1007.0,33,65,12.8,1.1,10215.9
51087,20220607203828,10.0,1024.2,58,39,1.5,1.1,10378.5
51133,20220607203828,4.3,1007.4,66,225,5.6,1.4,10477.7
51156,20220607203828,1.3,1020.5,13,231,7.5,0.2,10000.7
51186,20220607203828,6.9,1019.5,75,88,13.2,1.1,10274.5
51232,20220607203828,9.0,1019.5,19,125,10.4,0.4,10217.4
51238,20220607203828,1.2,1002.4,67,152,7.3,1.5,10019.6
51241,20220607203828,13.2,1005.5,1,144,14.2,0.0,10080.7
51243,20220607203828,8.5,1008.1,66,161,7.1,0.0,10303.6
51288,20220607203828,0.9,1007.1,95,27,11.1,0.5,10061.2
51330,20220607203828,32.8,1009.3,90,320,1.2,1.2,10020.5
51334,20220607203828,29.6,1021.4,35,319,5.7,1.1,10432.7
51346,20220607203828,26.5,1003.4,71,259,10.0,0.4,10136.8
51358,20220607203828,25.0,1025.2,23,268,13.3,0.8,10227.0
51365,20220607203828,4.1,1007.3,2,324,12.6,1.4,10442.7
51367,20220607203828,2.2,1019.3,30,328,9.0,0.7,10135.2
51379,20220607203828,2.7,1002.5,83,308,0.2,1.2,10351.3
51431,20220607203828,22.5,1002.7,61,258,2.6,0.2,10328.9
51433,20220607203828,2.7,1000.2,55,276,8.6,1.5,10322.5
51437,20220607203828,7.4,1019.1,78,5,4.6,1.0,10192.9
51463,20220607203828,34.3,1004.8,33,125,7.4,1.0,10322.7
51467,20220607203828,7.4,1003.0,54,110,1.5,1.3,10162.6
51469,20220607203828,10.1,1011.2,68,111,5.0,1.3,10320.1
51470,20220607203828,30.1,1009.9,80,40,12.5,0.0,10406.2
51477,20220607203828,4.0,1021.9,91,330,9.0,1.4,10174.2
51495,20220607203828,21.8,1008.8,82,202,10.9,0.3,10282.4
51526,20220607203828,0.1,1001.5,86,345,9.8,0.0,10107.2
51542,20220607203828,30.1,1000.2,76,276,0.6,0.7,10473.9
51567,20220607203828,28.5,1008.8,47,137,8.0,1.2,10172.5
51573,20220607203828,14.6,1006.6,67,326,5.1,1.2,10215.5
51581,20220607203828,4.6,1011.0,57,216,8.5,0.9,10227.0
51628,20220607203828,7.3,1022.7,75,345,12.7,1.4,10052.6
51633,20220607203828,21.8,1020.7,63,279,12.2,1.2,10357.9
51639,20220607203828,2.0,1018.1,48,236,5.9,0.5,10237.8
51642,20220607203828,32.7,1012.8,95,353,0.0,1.1,10049.3
51644,20220607203828,10.8,1022.9,17,215,4.4,0.6,10144.0
51655,20220607203828,12.6,1018.2,35,326,0.1,0.0,10444.0
51656,20220607203828,20.6,1004.3,58,332,10.5,0.8,10287.6
51701,20220607203828,1.4,1014.7,24,87,3.5,0.6,10208.8
51704,20220607203828,16.0,1009.1,64,248,11.7,0.7,10006.4
51705,20220607203828,3.6,1016.3,65,16,1.6,0.7,10109.4
51709,20220607203828,2.1,1009.9,73,65,0.8,1.0,10200.3
51711,20220607203828,27.3,1002.8,40,321,11.0,0.2,10189.4
51716,20220607203828,15.6,1013.7,11,136,0.5,0.5,10110.4
51720,20220607203828,28.9,1000.4,68,298,7.7,0.8,10271.5
51730,20220607203828,23.2,1003.5,23,207,13.6,0.6,10151.2
51747,20220607203828,8.4,1020.3,95,211,6.7,0.5,10316.7
51765,20220607203828,1.2,1017.8,3,195,3.2,0.0,10452.5
51777,20220607203828,23.6,1001.7,28,145,4.1,0.3,10243.5
51804,20220607203828,15.8,1016.1,31,38,1.8,0.0,10442.1
51810,20220607203828,25.3,1016.9,2,291,2.7,0.4,10238.0
51811,20220607203828,34.7,1011.4,56,54,2.9,0.9,10201.9
51818,20220607203828,31.7,1008.9,14,92,10.8,0.8,10376.5
51828,20220607203828,19.8,1012.9,73,274,7.2,0.7,10240.6
51839,20220607203828,25.8,1023.9,30,305,11.0,0.2,10442.1
51855,20220607203828,0.4,1011.3,59,216,1.0,1.4,10384.0
51931,20220607203828,26.7,1013.3,13,123,9.5,0.5,10326.3
52101,20220607203828,30.8,1004.4,25,255,6.1,0.5,10100.9
52112,20220607203828,22.3,1020.6,74,104,6.5,0.6,10483.4
52118,20220607203828,8.4,1015.1,18,88,11.5,0.7,10235.7
52203,20220607203828,11.3,1002.3,20,216,11.9,0.7,10161.2
52313,20220607203828,3.2,1025.0,28,349,13.1,0.8,10419.6
56444,20220607203828,28.5,1008.3,58,138,1.1,1.4,10390.5
56533,20220607203828,30.8,1006.6,24,86,12.3,0.0,10187.9
56543,20220607203828,0.8,1008.4,84,355,6.5,0.6,10457.0
56548,20220607203828,6.2,1019.0,52,112,4.7,0.3,10201.6
56586,20220607203828,19.3,1012.3,3,333,8.8,0.7,10287.2
56643,20220607203828,8.1,1008.7,6,317,3.0,1.2,10207.0
56651,20220607203828,18.9,1025.4,63,323,4.5,0.1,10182.5
56664,20220607203828,21.5,1008.9,43,338,3.6,0.9,10230.7
56684,20220607203828,23.7,1023.6,77,96,6.1,1.0,10005.8
56739,20220607203828,11.1,1011.7,45,120,3.1,0.5,10035.8
56748,20220607203828,21.8,1006.1,19,297,0.5,1.2,10267.4
56751,20220607203828,18.3,1009.8,24,273,7.9,0.5,10183.6
56763,20220607203828,15.0,1015.5,15,63,9.1,0.6,10434.7
56768,20220607203828,10.9,1017.0,61,346,5.7,0.8,10185.6
56778,20220607203828,18.3,1008.5,90,75,13.8,1.1,10334.2
56786,20220607203828,0.0,1016.4,86,148,6.9,1.3,10029.6
56838,20220607203828,14.3,1013.8,77,309,4.3,0.6,10462.6
56856,20220607203828,18.1,1014.9,45,272,5.4,0.0,10132.9
56872,20220607203828,4.7,1018.1,58,327,1.8,0.6,10095.4
56875,20220607203828,2.9,1020.0,87,216,4.7,0.8,10129.1
56886,20220607203828,33.2,1024.5,70,257,1.5,0.2,10115.4
56946,20220607203828,22.4,1015.7,12,126,12.7,1.5,10366.0
56950,20220607203828,20.6,1005.6,89,359,7.2,1.4,10268.1
56951,20220607203828,24.8,1008.6,69,52,10.4,1.5,10343.6
56954,20220607203828,32.2,1011.1,66,229,6.6,1.0,10433.3
