站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58507,20220607204026,2.5,1008.1,100,25,8.9,1.3,10247.9
58519,20220607204026,3.4,1009.1,34,11,4.0,0.4,10107.5
58527,20220607204026,30.7,1006.1,91,180,12.2,1.2,10227.1
58600,20220607204026,12.3,1005.9,57,251,4.4,1.0,10244.6
58606,20220607204026,17.8,1023.4,65,318,0.5,0.3,10020.0
58608,20220607204026,27.5,1000.1,87,210,4.2,0.0,10486.1
58622,20220607204026,12.7,1001.4,85,243,7.8,1.4,10027.3
58626,20220607204026,0.8,1023.1,62,336,6.2,1.3,10038.2
58634,20220607204026,29.4,1000.7,6,182,6.4,0.5,10156.5
58637,20220607204026,15.7,1024.7,16,350,3.0,0.5,10387.8
58705,20220607204026,34.6,1017.5,7,267,14.0,1.5,10422.2
58715,20220607204026,13.7,1022.4,27,350,0.2,0.3,10294.1
58718,20220607204026,14.6,1019.6,20,44,3.6,1.2,10494.5
58806,20220607204026,11.0,1023.6,99,123,8.0,0.1,10408.5
58813,20220607204026,1.8,1015.8,87,227,14.4,0.8,10393.6
59092,20220607204026,20.9,1014.0,10,344,5.5,0.3,10102.1
59102,20220607204026,33.0,1022.4,34,24,8.0,0.0,10093.0
54236,20220607204026,23.4,1009.6,59,20,2.7,0.4,10061.9
54237,20220607204026,22.5,1001.6,90,52,9.0,1.1,10291.1
54243,20220607204026,23.8,1010.5,7,150,0.7,1.1,10284.6
54254,20220607204026,9.3,1024.0,1,262,2.6,1.0,10180.5
54259,20220607204026,3.8,1013.5,100,297,12.1,0.1,10288.6
54324,20220607204026,14.3,1011.6,95,0,3.7,0.7,10306.8
54326,20220607204026,33.2,1015.8,45,255,3.5,0.3,10214.6
54333,20220607204026,9.3,1013.8,64,187,2.1,0.8,10363.0
54334,20220607204026,17.6,1025.5,32,356,14.2,0.2,10284.1
54335,20220607204026,22.9,1021.5,33,66,5.6,1.0,10422.2
54337,20220607204026,34.9,1021.3,64,77,2.6,1.1,10026.1
54339,20220607204026,3.7,1012.5,83,246,2.9,1.3,10226.7
54342,20220607204026,3.8,1015.8,99,59,6.5,0.9,10222.8
54346,20220607204026,12.7,1013.7,91,104,10.2,0.2,10279.3
54349,20220607204026,4.5,1010.5,22,167,1.5,0.4,10250.3
54351,20220607204026,27.9,1003.0,30,125,10.8,0.3,10081.3
54353,20220607204026,32.9,1005.7,29,149,7.6,1.4,10024.4
54365,20220607204026,9.6,1017.8,45,169,12.0,0.6,10000.3
54452,20220607204026,11.5,1010.0,69,86,6.2,0.9,10243.4
54454,20220607204026,6.3,1004.2,79,180,7.2,0.3,10219.6
54455,20220607204026,31.5,1026.4,42,309,13.6,0.9,10128.4
54470,20220607204026,8.6,1002.0,52,354,10.8,0.3,10324.8
54471,20220607204026,28.3,1014.4,82,216,4.4,0.1,10098.6
54472,20220607204026,23.3,1021.0,88,305,1.7,1.3,10158.3
54476,20220607204026,10.8,1017.6,35,134,5.0,1.1,10046.2
54486,20220607204026,11.9,1025.2,7,113,4.7,0.9,10004.1
54493,20220607204026,27.0,1003.9,16,209,8.8,0.4,10357.6
54497,20220607204026,15.1,1006.7,40,112,3.7,0.2,10496.5
54563,20220607204026,7.6,1015.4,35,209,7.2,0.4,10328.9
54579,20220607204026,14.8,1011.9,72,204,9.3,0.9,10436.1
54584,20220607204026,18.2,1024.1,78,279,14.0,0.0,10169.4
54660,20220607204026,33.5,1024.2,86,286,8.9,0.8,10057.2
54662,20220607204026,4.0,1025.9,88,6,10.0,1.3,10217.1
50425,20220607204026,14.3,1024.1,12,10,13.5,1.0,10282.2
50434,20220607204026,18.7,1001.4,84,232,9.7,0.4,10336.1
50514,20220607204026,8.7,1016.3,12,240,10.0,0.0,10262.3
50527,20220607204026,24.6,1020.9,45,97,13.1,1.1,10336.5
50548,20220607204026,30.0,1012.4,92,216,9.6,1.4,10077.5
50603,20220607204026,18.4,1003.6,73,226,14.5,0.4,10123.5
50618,20220607204026,11.4,1019.5,11,291,7.9,0.9,10428.5
50632,20220607204026,5.7,1016.5,91,151,14.6,0.7,10472.8
50639,20220607204026,10.9,1012.0,97,59,2.7,0.7,10310.8
50727,20220607204026,32.7,1019.6,75,248,7.7,0.6,10202.8
50834,20220607204026,28.6,1005.9,14,328,2.7,1.5,10032.0
50838,20220607204026,34.1,1001.3,56,29,7.0,1.0,10119.8
50915,20220607204026,21.8,1006.0,6,66,0.5,0.5,10015.3
50924,20220607204026,20.4,1013.0,26,27,8.3,1.5,10078.4
52267,20220607204026,32.6,1012.2,95,358,0.4,0.3,10271.4
52495,20220607204026,29.9,1017.6,10,91,13.5,0.1,10046.9
52576,20220607204026,21.2,1007.3,98,106,10.0,0.2,10301.5
53068,20220607204026,10.9,1001.3,83,62,9.5,0.3,10376.5
53083,20220607204026,13.7,1024.5,22,202,11.0,1.2,10438.5
53149,20220607204026,6.9,1013.7,39,107,6.4,1.5,10163.0
53192,20220607204026,21.8,1020.9,75,178,2.9,1.1,10158.1
53195,20220607204026,32.7,1007.3,11,39,2.8,0.4,10427.7
53276,20220607204026,15.1,1004.1,83,315,1.8,1.2,10129.4
53336,20220607204026,29.6,1024.2,30,354,14.9,1.1,10333.3
53352,20220607204026,20.7,1017.0,84,254,8.1,1.0,10419.0
53362,20220607204026,8.4,1007.6,63,22,10.7,0.8,10130.6
53367,20220607204026,0.3,1005.3,15,63,2.6,0.1,10192.0
53391,20220607204026,4.2,1001.8,69,345,7.5,1.3,10013.6
53446,20220607204026,19.2,1012.5,14,182,3.2,0.5,10403.9
53463,20220607204026,11.6,1003.4,34,126,4.2,1.1,10297.5
53480,20220607204026,25.4,1024.4,3,247,9.0,0.5,10293.5
53502,20220607204026,14.6,1011.1,21,123,6.9,0.0,10137.8
53513,20220607204026,29.5,1016.6,10,172,10.3,0.2,10258.9
53529,20220607204026,13.2,1001.8,24,338,13.2,0.4,10081.3
53543,20220607204026,35.0,1018.9,47,226,12.3,0.0,10351.9
53547,20220607204026,30.9,1003.7,68,112,13.3,0.8,10271.0
53602,20220607204026,19.1,1011.1,85,270,11.4,0.1,10197.4
54012,20220607204026,4.9,1004.5,90,224,9.3,1.2,10308.6
54026,20220607204026,17.0,1021.6,81,205,7.7,1.0,10459.0
54027,20220607204026,10.7,1014.8,50,136,14.8,0.0,10273.8
54102,20220607204026,1.7,1019.9,44,18,8.3,1.2,10235.8
54115,20220607204026,28.4,1020.0,64,197,14.5,0.1,10041.5
54134,20220607204026,29.3,1023.4,77,119,14.2,0.4,10355.8
54135,20220607204026,27.0,1006.1,8,180,1.7,1.2,10017.9
54208,20220607204026,26.7,1009.5,37,228,8.1,0.7,10144.6
54213,20220607204026,20.3,1005.6,76,54,3.7,1.0,10270.6
54218,20220607204026,32.9,1022.0,5,143,11.7,0.1,10355.9
54226,20220607204026,2.5,1002.1,19,231,2.8,0.6,10258.1
53519,20220607204026,24.6,1018.6,92,142,11.1,0.3,10308.5
53612,20220607204026,34.1,1000.3,98,139,12.2,0.8,10447.8
53614,20220607204026,25.8,1015.4,9,281,1.2,1.3,10314.1
53615,20220607204026,11.4,1003.3,60,110,3.9,1.0,10390.6
53704,20220607204026,14.3,1009.6,77,36,14.4,0.7,10193.0
53705,20220607204026,23.2,1013.6,42,231,10.7,1.4,10181.1
53723,20220607204026,27.7,1011.7,41,58,12.8,0.8,10401.5
53806,20220607204026,13.7,1003.5,1,141,11.3,0.4,10471.1
53810,20220607204026,29.2,1024.0,38,46,4.8,0.2,10348.5
53817,20220607204026,31.5,1017.8,74,50,8.2,0.2,10189.6
53903,20220607204026,2.1,1023.9,69,260,6.8,0.8,10289.0
53910,20220607204026,16.7,1002.8,94,149,12.4,0.6,10362.5
51886,20220607204026,33.1,1013.6,80,216,4.8,0.0,10164.0
52602,20220607204026,29.4,1002.9,19,310,7.0,1.5,10343.3
52633,20220607204026,28.7,1024.5,95,153,1.4,1.4,10091.5
52645,20220607204026,24.8,1015.7,76,152,8.1,0.4,10150.4
52657,20220607204026,11.9,1025.4,37,126,7.0,1.5,10305.2
52707,20220607204026,2.9,1024.4,19,26,7.0,0.8,10256.6
52713,20220607204026,6.5,1021.6,51,134,9.1,0.4,10165.8
52737,20220607204026,15.2,1021.1,53,301,13.3,1.5,10123.7
52754,20220607204026,25.4,1018.5,99,13,1.6,1.1,10314.7
52765,20220607204026,7.2,1016.7,68,279,13.8,0.1,10374.1
52818,20220607204026,11.3,1001.8,36,259,10.6,1.3,10304.0
52825,20220607204026,30.9,1017.8,34,326,9.6,1.4,10283.9
52833,20220607204026,0.8,1018.2,25,278,11.9,0.2,10031.4
52836,20220607204026,26.5,1011.9,97,155,1.4,1.1,10026.6
52842,20220607204026,3.8,1007.2,13,151,7.7,1.5,10344.8
52856,20220607204026,13.5,1002.9,58,111,12.0,0.6,10180.0
52866,20220607204026,29.1,1015.5,89,288,5.0,0.8,10187.8
52868,20220607204026,2.8,1019.1,24,275,10.0,1.1,10484.0
52876,20220607204026,34.9,1021.1,18,19,3.8,1.3,10470.9
52908,20220607204026,5.8,1006.2,94,20,11.3,0.2,10428.5
52943,20220607204026,14.0,1002.5,74,322,2.7,0.2,10046.3
52955,20220607204026,2.0,1023.5,50,67,2.1,0.4,10193.9
52974,20220607204026,8.1,1000.8,38,70,13.1,0.6,10186.2
56004,20220607204026,31.6,1013.8,93,246,6.2,0.1,10195.4
56018,20220607204026,6.0,1023.7,24,153,3.9,0.8,10411.7
56021,20220607204026,5.1,1009.2,19,234,9.3,1.5,10390.5
56029,20220607204026,30.7,1020.2,48,280,3.7,0.0,10363.1
56033,20220607204026,25.9,1020.5,45,240,12.6,1.2,10144.5
56034,20220607204026,16.8,1006.6,19,100,11.8,0.1,10169.4
56043,20220607204026,4.0,1019.4,50,305,10.2,0.7,10204.2
56046,20220607204026,12.4,1001.9,65,323,13.1,0.4,10146.8
56065,20220607204026,30.1,1025.5,40,119,4.3,1.1,10128.5
56067,20220607204026,21.5,1011.7,12,183,9.8,0.1,10400.4
56125,20220607204026,32.8,1013.2,19,87,11.1,1.1,10271.4
56151,20220607204026,0.1,1015.9,25,152,7.8,0.4,10336.8
54715,20220607204026,32.7,1021.4,33,331,5.7,1.1,10270.5
54725,20220607204026,13.4,1014.4,56,133,12.6,1.0,10085.7
54727,20220607204026,20.1,1008.2,73,124,7.1,1.0,10468.1
54744,20220607204026,26.6,1005.7,77,320,0.3,0.8,10486.4
54751,20220607204026,20.8,1004.2,89,184,4.7,0.4,10173.7
54753,20220607204026,1.2,1004.3,3,218,10.0,0.9,10086.8
54764,20220607204026,0.2,1016.5,72,105,2.4,0.4,10280.6
54774,20220607204026,2.9,1004.1,74,60,9.8,1.3,10106.7
54776,20220607204026,10.8,1018.3,45,136,14.5,0.9,10325.8
54808,20220607204026,10.0,1010.2,61,272,10.3,1.0,10344.2
54823,20220607204026,16.5,1021.7,94,23,14.9,1.3,10350.6
54826,20220607204026,12.4,1019.6,91,313,4.7,1.5,10496.9
54836,20220607204026,0.0,1012.3,86,81,12.1,1.4,10052.2
54842,20220607204026,31.5,1019.2,23,225,2.4,1.4,10306.2
54843,20220607204026,3.2,1016.4,81,44,12.3,1.3,10151.5
54857,20220607204026,20.7,1008.0,9,250,10.1,0.2,10129.3
54863,20220607204026,13.2,1009.7,30,31,8.5,0.3,10323.0
54909,20220607204026,10.7,1007.7,95,97,1.6,1.3,10104.0
54916,20220607204026,14.8,1000.5,12,62,5.4,1.5,10491.6
54929,20220607204026,28.6,1015.7,79,134,0.9,1.1,10023.1
54936,20220607204026,29.5,1007.4,29,326,5.9,1.4,10305.7
54945,20220607204026,24.3,1021.5,22,43,7.4,0.0,10069.6
58034,20220607204026,3.6,1016.2,27,182,9.2,0.1,10411.5
53478,20220607204026,27.4,1017.8,16,270,5.2,0.5,10063.8
53487,20220607204026,20.5,1000.9,42,104,12.6,0.1,10134.5
53490,20220607204026,5.9,1002.6,60,201,10.8,0.1,10423.1
53564,20220607204026,22.1,1019.1,17,84,14.0,0.6,10113.1
53578,20220607204026,5.6,1024.9,16,355,11.7,1.4,10422.3
53579,20220607204026,9.7,1000.6,3,140,6.2,1.1,10417.6
53588,20220607204026,7.4,1018.0,100,95,14.8,1.5,10015.3
53594,20220607204026,15.2,1019.2,42,319,4.5,1.4,10277.5
53663,20220607204026,23.1,1020.4,76,213,3.8,0.6,10279.8
53664,20220607204026,31.1,1001.6,28,316,4.9,0.1,10300.4
53673,20220607204026,3.6,1004.5,67,352,9.0,0.9,10400.5
53687,20220607204026,25.6,1013.6,85,307,7.0,0.6,10222.6
53764,20220607204026,14.5,1001.0,56,104,9.4,1.4,10329.7
53772,20220607204026,9.7,1002.5,40,10,14.3,0.2,10020.4
53775,20220607204026,33.6,1022.7,77,56,2.2,1.4,10298.5
53787,20220607204026,10.1,1020.4,88,185,8.6,0.8,10295.8
53853,20220607204026,19.5,1024.7,92,114,9.2,0.6,10338.9
53859,20220607204026,26.2,1018.6,57,303,4.7,1.5,10040.8
53863,20220607204026,23.5,1014.5,34,165,11.3,0.1,10120.8
53868,20220607204026,14.8,1024.8,2,232,1.4,0.4,10023.4
53877,20220607204026,31.0,1014.2,62,47,6.4,1.3,10070.1
53882,20220607204026,0.4,1024.4,60,319,12.8,0.4,10195.7
53884,20220607204026,34.7,1019.2,89,267,13.3,0.1,10203.8
53959,20220607204026,10.0,1014.1,46,95,4.1,0.2,10396.7
53963,20220607204026,2.9,1010.7,49,6,4.9,0.6,10348.5
53968,20220607204026,3.6,1020.8,47,74,6.4,1.0,10192.0
53975,20220607204026,12.1,1011.8,49,351,9.5,0.8,10011.0
57052,20220607204026,30.0,1021.4,96,256,0.0,0.9,10146.9
53646,20220607204026,24.9,1008.6,4,278,7.8,0.0,10457.2
53651,20220607204026,15.2,1003.7,23,204,2.7,0.0,10017.7
53725,20220607204026,4.7,1016.6,97,358,0.4,0.8,10231.4
53735,20220607204026,26.2,1000.9,1,200,9.8,1.2,10152.9
53738,20220607204026,19.0,1007.6,74,133,8.2,0.0,10470.2
53740,20220607204026,0.0,1000.8,100,161,4.2,0.1,10278.1
53754,20220607204026,1.0,1014.7,8,47,1.8,1.1,10251.4
53845,20220607204026,26.7,1008.9,67,167,13.4,1.1,10292.3
53854,20220607204026,6.5,1003.9,17,165,11.0,0.1,10229.1
53929,20220607204026,23.8,1012.3,26,247,14.6,0.5,10167.8
53942,20220607204026,31.3,1024.5,90,24,9.2,0.1,10467.9
53948,20220607204026,25.6,1017.9,89,170,0.4,1.5,10237.4
53955,20220607204026,16.0,1025.8,77,106,9.7,0.9,10078.2
57003,20220607204026,4.3,1005.9,95,353,5.2,0.8,10326.6
57025,20220607204026,21.5,1009.4,66,184,4.9,0.7,10200.8
57028,20220607204026,11.6,1014.4,41,289,10.8,1.2,10341.4
57030,20220607204026,26.0,1012.2,17,24,1.5,1.2,10242.7
57034,20220607204026,5.3,1009.7,96,123,2.2,0.5,10425.8
57037,20220607204026,22.2,1002.8,43,347,11.2,0.7,10286.3
57046,20220607204026,16.9,1018.9,33,130,6.8,1.2,10424.4
57048,20220607204026,8.2,1011.9,19,63,14.4,1.0,10371.3
57049,20220607204026,10.0,1019.8,84,136,6.6,0.6,10447.1
57106,20220607204026,32.9,1003.3,29,56,3.7,0.6,10009.3
57124,20220607204026,1.8,1016.2,72,257,9.6,1.1,10396.6
57127,20220607204026,29.5,1011.9,47,206,8.6,1.2,10489.3
57131,20220607204026,17.3,1000.0,94,21,8.1,0.8,10145.6
57134,20220607204026,5.2,1001.3,70,309,3.2,0.1,10411.3
57140,20220607204026,4.0,1018.2,6,254,10.4,0.9,10386.0
57143,20220607204026,22.7,1004.0,72,349,11.2,1.0,10478.5
57144,20220607204026,12.9,1018.1,10,248,13.9,0.6,10488.4
57154,20220607204026,16.0,1004.6,92,59,8.9,1.2,10309.3
57211,20220607204026,35.0,1025.9,18,354,8.3,0.7,10327.3
57232,20220607204026,5.3,1011.5,14,342,8.2,1.2,10213.7
57238,20220607204026,32.6,1016.1,80,212,9.3,0.8,10248.6
57245,20220607204026,11.5,1009.7,95,84,2.3,0.5,10117.9
57343,20220607204026,7.7,1017.7,36,346,0.8,0.4,10420.9
58362,20220607204026,21.0,1014.2,55,263,7.9,0.7,10311.9
56038,20220607204026,4.5,1003.3,38,288,11.0,0.8,10356.5
56079,20220607204026,24.3,1004.6,78,97,10.0,0.3,10440.6
56144,20220607204026,1.6,1025.3,69,199,10.7,1.1,10031.5
56146,20220607204026,9.5,1017.7,11,132,8.5,0.4,10253.1
56152,20220607204026,17.7,1005.8,22,310,8.7,1.0,10332.0
56167,20220607204026,13.2,1000.3,45,24,8.6,1.3,10266.3
56172,20220607204026,15.3,1000.5,87,340,10.3,0.2,10435.2
56173,20220607204026,26.3,1025.4,30,131,6.6,0.3,10271.4
56178,20220607204026,11.0,1001.1,39,270,13.9,1.1,10070.7
56182,20220607204026,8.0,1013.1,92,347,5.1,1.5,10467.1
56187,20220607204026,16.4,1012.4,77,226,10.4,0.2,10273.8
56188,20220607204026,17.5,1012.5,39,42,2.9,0.7,10320.6
56196,20220607204026,10.9,1011.3,49,21,11.6,1.5,10230.8
56247,20220607204026,19.0,1000.5,77,144,12.4,0.3,10308.8
56251,20220607204026,25.9,1006.7,48,305,6.8,1.2,10351.6
56257,20220607204026,12.1,1015.0,30,341,11.1,1.1,10052.9
56287,20220607204026,19.8,1024.8,62,10,9.7,0.2,10154.8
56357,20220607204026,13.5,1004.9,20,341,9.9,0.3,10320.2
56374,20220607204026,28.6,1013.7,75,339,7.6,0.1,10139.2
56385,20220607204026,30.9,1022.9,8,16,4.2,0.0,10015.4
56386,20220607204026,1.3,1024.1,58,67,9.6,0.3,10094.8
56459,20220607204026,15.4,1014.6,35,99,13.0,0.9,10419.4
56462,20220607204026,33.4,1011.1,91,205,11.8,0.0,10269.6
56475,20220607204026,30.3,1001.3,73,0,3.9,0.3,10061.7
56479,20220607204026,11.4,1006.7,58,226,7.5,1.1,10051.1
56485,20220607204026,10.3,1023.6,77,57,6.9,0.2,10053.8
56492,20220607204026,9.1,1005.8,62,90,6.6,0.3,10321.2
56565,20220607204026,9.1,1014.0,44,250,6.0,1.1,10462.5
56571,20220607204026,13.8,1000.8,31,233,1.8,0.0,10200.8
56666,20220607204026,29.7,1003.2,58,47,14.5,1.3,10289.6
56671,20220607204026,34.6,1019.8,66,165,0.9,0.2,10217.2
57206,20220607204026,3.9,1023.2,84,192,5.4,1.4,10167.8
57237,20220607204026,34.6,1022.1,18,205,4.4,1.5,10444.4
57306,20220607204026,26.7,1014.7,23,268,4.4,1.1,10247.3
57313,20220607204026,18.1,1018.3,65,95,10.8,0.2,10317.0
57314,20220607204026,22.2,1010.0,69,343,9.4,1.1,10213.4
57328,20220607204026,0.7,1024.8,50,36,12.9,1.4,10425.9
57405,20220607204026,13.9,1017.4,85,190,10.3,0.2,10477.9
57411,20220607204026,1.1,1022.6,79,291,5.1,0.2,10350.1
57503,20220607204026,25.2,1009.1,20,187,13.7,0.3,10185.9
57604,20220607204026,9.1,1008.2,78,304,7.6,0.2,10364.3
57608,20220607204026,33.8,1023.0,35,63,11.1,0.7,10201.0
54525,20220607204026,28.6,1005.7,29,324,6.3,1.4,10183.2
54527,20220607204026,16.6,1008.8,8,86,3.1,1.0,10272.8
54623,20220607204026,17.5,1020.3,28,114,11.0,1.2,10394.3
55228,20220607204026,27.1,1016.7,91,16,2.7,1.3,10078.5
55248,20220607204026,1.6,1009.9,10,195,2.3,0.6,10376.3
55279,20220607204026,24.3,1025.6,32,155,4.9,1.0,10062.3
55294,20220607204026,24.9,1020.2,39,1,8.5,1.3,10205.1
55299,20220607204026,11.2,1025.6,46,276,5.4,1.2,10232.1
55437,20220607204026,10.3,1020.8,16,174,10.9,0.1,10172.3
55472,20220607204026,16.5,1025.3,5,271,10.9,0.0,10088.3
55493,20220607204026,4.3,1012.1,61,164,4.3,0.7,10378.4
55569,20220607204026,0.6,1009.6,6,218,3.8,0.6,10443.1
55578,20220607204026,11.1,1020.3,51,149,5.3,0.5,10498.3
55585,20220607204026,12.9,1020.7,89,115,5.5,0.5,10145.4
55591,20220607204026,31.9,1023.6,46,90,0.7,1.0,10173.6
55598,20220607204026,19.2,1025.7,72,81,7.3,1.2,10479.1
55655,20220607204026,24.1,1016.1,78,89,2.1,0.3,10200.0
55664,20220607204026,10.8,1002.3,47,57,13.5,1.5,10236.3
55680,20220607204026,16.8,1000.0,4,62,6.1,0.4,10181.7
55681,20220607204026,27.5,1025.4,67,359,11.3,0.1,10004.0
55690,20220607204026,13.0,1014.3,17,72,10.1,0.6,10214.8
55696,20220607204026,17.6,1013.6,54,167,6.6,0.3,10284.5
55773,20220607204026,32.3,1020.6,74,39,1.8,1.2,10089.9
56106,20220607204026,17.8,1010.0,54,328,3.1,1.1,10145.6
56116,20220607204026,30.1,1000.7,25,204,8.0,0.5,10091.5
56137,20220607204026,23.0,1021.0,51,146,10.8,0.7,10039.2
56202,20220607204026,17.3,1022.7,95,1,4.5,0.8,10454.6
56223,20220607204026,16.9,1008.1,42,75,7.1,0.2,10356.5
56227,20220607204026,30.8,1021.2,16,60,2.9,0.3,10001.0
56312,20220607204026,15.9,1009.2,25,335,1.7,0.3,10004.1
56331,20220607204026,34.6,1017.7,60,15,14.1,0.5,10025.9
56434,20220607204026,12.5,1022.3,69,175,7.0,1.3,10270.7
51053,20220607204026,31.0,1010.7,47,348,7.4,0.1,10015.4
51059,20220607204026,8.0,1013.7,37,129,8.5,1.3,10236.7
51060,20220607204026,28.0,1016.5,71,32,7.2,0.5,10432.8
51068,20220607204026,3.7,1005.2,76,243,11.2,1.5,10133.6
51076,20220607204026,24.6,1024.9,61,98,1.1,1.0,10347.7
51087,20220607204026,32.9,1019.4,32,165,12.4,0.7,10323.1
51133,20220607204026,2.4,1015.7,32,205,12.2,1.0,10365.9
51156,20220607204026,27.4,1019.3,90,311,12.2,1.3,10379.5
51186,20220607204026,19.6,1020.5,77,341,6.7,0.0,10338.3
51232,20220607204026,2.5,1007.0,31,148,11.4,1.3,10172.9
51238,20220607204026,0.1,1005.2,80,259,11.7,1.5,10437.2
51241,20220607204026,20.6,1018.8,68,156,4.8,0.4,10227.1
51243,20220607204026,23.1,1011.3,18,38,13.4,0.9,10417.1
51288,20220607204026,21.0,1018.2,32,323,2.7,0.1,10496.5
51330,20220607204026,11.5,1004.6,17,162,11.0,0.0,10264.8
51334,20220607204026,12.8,1006.9,3,9,2.2,1.3,10085.0
51346,20220607204026,14.3,1020.8,10,75,10.3,1.4,10268.5
51358,20220607204026,16.5,1019.2,38,40,0.4,0.0,10136.9
51365,20220607204026,22.4,1011.3,28,186,1.1,1.2,10285.7
51367,20220607204026,0.5,1018.4,95,213,10.3,0.0,10217.8
51379,20220607204026,23.7,1025.5,32,171,9.8,1.2,10005.8
51431,20220607204026,6.3,1009.6,5,101,9.3,1.3,10000.7
51433,20220607204026,13.7,1009.1,10,172,9.6,1.3,10423.2
51437,20220607204026,20.4,1000.5,72,183,13.1,1.3,10110.1
51463,20220607204026,33.6,1019.0,11,283,13.5,1.3,10417.4
51467,20220607204026,1.5,1007.1,62,239,10.7,1.4,10269.0
51469,20220607204026,9.0,1022.4,66,101,12.1,0.3,10070.6
51470,20220607204026,30.7,1025.3,96,69,5.3,1.0,10402.6
51477,20220607204026,32.6,1023.5,1,230,5.1,0.2,10343.5
51495,20220607204026,23.2,1012.8,100,284,14.1,0.5,10413.9
51526,20220607204026,27.8,1009.9,48,350,14.0,0.0,10091.4
51542,20220607204026,31.2,1023.1,89,231,5.9,0.4,10469.5
51567,20220607204026,19.7,1016.9,25,10,4.0,0.8,10159.1
51573,20220607204026,24.2,1012.9,58,51,8.9,0.1,10378.9
51581,20220607204026,12.3,1018.5,23,201,10.1,0.1,10078.4
51628,20220607204026,2.2,1019.9,88,135,7.7,0.8,10013.3
51633,20220607204026,3.2,1026.1,51,173,12.0,1.0,10259.4
51639,20220607204026,33.2,1013.8,81,115,3.4,0.2,10277.4
51642,20220607204026,6.4,1001.2,95,248,1.9,0.1,10346.8
51644,20220607204026,9.1,1017.3,27,113,7.2,1.3,10055.8
51655,20220607204026,8.7,1025.8,59,99,1.1,0.8,10158.4
51656,20220607204026,2.7,1015.2,1,44,13.2,0.1,10167.3
51701,20220607204026,25.0,1015.1,40,214,2.0,1.3,10021.6
51704,20220607204026,13.2,1013.9,45,113,14.3,1.0,10159.2
51705,20220607204026,31.2,1022.6,100,199,3.1,0.9,10178.3
51709,20220607204026,4.3,1022.8,4,347,5.2,0.3,10307.1
51711,20220607204026,16.5,1010.3,76,305,10.9,1.4,10183.9
51716,20220607204026,25.3,1014.4,3,212,5.8,0.6,10423.1
51720,20220607204026,10.9,1012.4,65,161,0.5,1.1,10124.9
51730,20220607204026,26.8,1022.7,52,93,14.2,1.4,10020.1
51747,20220607204026,2.2,1006.1,37,124,10.0,0.7,10046.8
51765,20220607204026,34.2,1022.2,90,83,13.6,1.1,10325.6
51777,20220607204026,22.4,1006.4,54,80,10.8,1.3,10046.1
51804,20220607204026,16.5,1021.7,66,306,5.6,1.2,10116.2
51810,20220607204026,9.7,1002.6,5,326,9.0,0.0,10344.8
51811,20220607204026,35.0,1019.7,72,143,13.9,1.2,10298.1
51818,20220607204026,17.3,1026.0,67,252,4.5,0.7,10322.4
51828,20220607204026,0.1,1003.1,98,183,7.0,0.6,10438.1
51839,20220607204026,18.3,1016.8,73,235,10.9,0.8,10355.0
51855,20220607204026,21.1,1022.5,56,291,7.8,1.1,10271.9
51931,20220607204026,3.4,1014.6,46,125,14.7,0.7,10329.0
52101,20220607204026,18.4,1003.2,42,291,12.0,1.0,10105.7
52112,20220607204026,12.4,1011.9,60,279,3.7,0.4,10091.0
52118,20220607204026,34.0,1016.0,21,218,13.1,0.7,10434.8
52203,20220607204026,12.3,1010.1,90,290,10.0,0.6,10407.8
52313,20220607204026,19.4,1023.5,45,25,13.4,0.5,10131.9
56444,20220607204026,21.4,1014.9,76,309,3.4,0.2,10396.3
56533,20220607204026,20.4,1012.8,16,292,2.9,0.3,10460.1
56543,20220607204026,12.5,1020.9,66,165,2.3,0.6,10020.6
56548,20220607204026,15.9,1010.9,84,144,9.6,0.7,10215.2
56586,20220607204026,21.9,1006.7,18,350,4.6,0.4,10053.6
56643,20220607204026,27.0,1016.6,61,16,10.1,1.5,10039.2
56651,20220607204026,20.9,1002.2,4,296,12.6,0.8,10430.1
56664,20220607204026,29.6,1005.6,30,264,12.3,0.4,10251.4
56684,20220607204026,24.3,1003.1,70,172,1.0,0.7,10099.9
56739,20220607204026,30.7,1006.0,35,233,6.6,1.4,10081.3
56748,20220607204026,7.3,1010.9,31,192,8.1,0.9,10414.6
56751,20220607204026,5.5,1000.4,71,341,3.2,0.3,10380.0
56763,20220607204026,23.6,1026.3,87,345,0.7,0.7,10284.9
56768,20220607204026,1.5,1025.9,73,320,3.0,0.6,10217.1
56778,20220607204026,14.8,1021.0,76,68,12.1,0.9,10008.7
56786,20220607204026,34.4,1025.1,23,3,4.7,0.4,10031.1
56838,20220607204026,34.0,1001.9,63,17,10.9,1.2,10352.7
56856,20220607204026,33.5,1008.3,44,358,10.0,1.5,10164.4
56872,20220607204026,28.4,1019.8,93,232,7.3,0.4,10055.6
56875,20220607204026,14.1,1009.0,75,170,1.8,0.8,10426.1
56886,20220607204026,1.7,1023.5,91,115,13.4,1.2,10188.1
56946,20220607204026,6.5,1017.2,47,22,0.8,1.3,10158.1
56950,20220607204026,29.5,1015.7,72,282,13.0,0.3,10394.0
56951,20220607204026,23.2,1008.0,28,22,6.3,0.9,10134.0
56954,20220607204026,3.3,1008.9,72,267,14.0,1.3,10436.4
