站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58507,20220607203318,22.2,1020.4,56,220,13.6,1.5,10229.1
58519,20220607203318,12.3,1024.5,47,66,1.2,0.6,10475.9
58527,20220607203318,22.8,1018.8,34,26,6.6,0.6,10254.1
58600,20220607203318,25.1,1021.4,85,229,4.4,0.4,10031.0
58606,20220607203318,27.3,1000.2,3,70,2.2,0.5,10163.7
58608,20220607203318,29.7,1014.7,52,274,10.4,0.5,10394.2
58622,20220607203318,6.9,1017.4,13,135,10.2,1.4,10259.7
58626,20220607203318,35.0,1018.4,48,212,1.5,1.1,10433.9
58634,20220607203318,7.2,1014.8,20,235,14.7,0.5,10082.1
58637,20220607203318,11.9,1006.3,69,12,6.7,1.5,10390.5
58705,20220607203318,29.9,1021.1,92,62,2.7,0.8,10087.0
58715,20220607203318,12.6,1006.5,40,312,13.6,0.2,10391.5
58718,20220607203318,1.1,1000.5,59,344,11.0,0.6,10270.1
58806,20220607203318,20.0,1015.0,38,21,8.8,0.9,10495.9
58813,20220607203318,15.7,1019.9,64,222,9.0,1.1,10077.9
59092,20220607203318,10.0,1007.1,23,171,1.3,1.0,10348.6
59102,20220607203318,32.9,1008.9,81,104,7.4,1.5,10096.5
54236,20220607203318,18.5,1016.6,33,96,12.6,1.0,10479.7
54237,20220607203318,21.9,1010.0,43,205,0.0,0.5,10148.7
54243,20220607203318,2.8,1026.0,84,12,2.1,1.0,10465.0
54254,20220607203318,24.4,1019.2,19,175,7.6,1.1,10050.2
54259,20220607203318,19.1,1014.5,13,131,11.3,1.2,10005.3
54324,20220607203318,31.8,1015.4,65,310,4.0,1.4,10304.4
54326,20220607203318,8.6,1008.9,47,294,2.6,1.4,10282.4
54333,20220607203318,6.7,1001.8,14,156,1.2,1.2,10495.6
54334,20220607203318,20.6,1003.8,16,215,2.5,1.1,10407.0
54335,20220607203318,8.1,1017.2,27,271,3.8,0.7,10044.7
54337,20220607203318,26.5,1006.6,30,342,1.7,0.8,10241.7
54339,20220607203318,13.1,1009.3,8,54,14.6,0.1,10073.2
54342,20220607203318,18.6,1013.0,55,102,8.8,0.2,10184.9
54346,20220607203318,5.7,1025.4,38,93,2.3,1.5,10424.4
54349,20220607203318,3.0,1003.8,79,124,1.2,0.4,10493.8
54351,20220607203318,19.4,1004.6,29,163,14.4,0.7,10330.5
54353,20220607203318,27.3,1001.0,1,34,6.7,0.2,10002.2
54365,20220607203318,31.5,1009.8,59,102,2.8,0.7,10249.4
54452,20220607203318,21.4,1019.3,65,307,12.3,0.2,10194.1
54454,20220607203318,32.1,1023.4,84,255,9.0,1.1,10270.4
54455,20220607203318,3.1,1004.5,9,268,1.3,0.0,10097.8
54470,20220607203318,20.0,1017.6,44,138,14.7,1.3,10366.7
54471,20220607203318,20.3,1004.4,41,120,11.2,0.4,10163.4
54472,20220607203318,31.0,1015.5,13,11,10.5,0.7,10350.4
54476,20220607203318,6.6,1020.3,77,204,1.0,0.0,10073.6
54486,20220607203318,17.0,1001.8,48,216,1.7,0.6,10207.9
54493,20220607203318,11.6,1017.3,59,211,9.2,1.4,10412.4
54497,20220607203318,6.9,1012.9,24,342,0.5,0.3,10323.4
54563,20220607203318,7.2,1004.7,4,109,14.2,0.7,10406.6
54579,20220607203318,19.3,1004.0,59,48,11.8,0.9,10360.3
54584,20220607203318,26.1,1010.9,31,141,14.2,1.3,10370.7
54660,20220607203318,13.0,1012.4,69,71,4.6,1.1,10198.8
54662,20220607203318,12.1,1020.1,51,85,1.3,0.1,10248.0
50425,20220607203318,7.0,1008.0,69,263,10.7,1.4,10497.4
50434,20220607203318,14.1,1017.5,81,293,13.4,0.2,10144.5
50514,20220607203318,25.2,1006.6,12,211,14.3,1.5,10413.9
50527,20220607203318,2.4,1009.9,89,352,0.5,1.5,10366.5
50548,20220607203318,6.2,1014.9,84,121,3.1,1.1,10006.0
50603,20220607203318,7.2,1011.4,40,356,6.4,1.5,10083.5
50618,20220607203318,7.6,1001.7,96,167,3.5,0.6,10348.4
50632,20220607203318,24.4,1002.9,46,277,1.4,0.6,10025.7
50639,20220607203318,27.7,1000.0,19,292,2.1,0.2,10482.0
50727,20220607203318,9.8,1020.0,18,161,13.7,1.3,10301.3
50834,20220607203318,14.8,1020.8,39,54,1.0,1.0,10243.2
50838,20220607203318,8.8,1007.7,72,44,8.2,0.5,10326.3
50915,20220607203318,34.8,1002.8,56,47,13.0,1.0,10484.0
50924,20220607203318,14.8,1009.3,86,316,8.3,0.7,10312.7
52267,20220607203318,34.0,1015.7,8,264,4.2,0.2,10379.6
52495,20220607203318,29.3,1010.4,12,271,12.6,0.2,10208.2
52576,20220607203318,0.8,1006.6,22,48,10.6,0.5,10383.2
53068,20220607203318,12.2,1023.8,41,80,13.1,0.5,10480.0
53083,20220607203318,12.8,1002.0,47,269,9.4,0.6,10181.2
53149,20220607203318,7.4,1014.9,96,160,3.8,0.6,10312.5
53192,20220607203318,26.7,1001.5,19,267,14.4,0.8,10099.1
53195,20220607203318,28.0,1000.4,16,149,12.2,0.7,10350.8
53276,20220607203318,26.9,1017.6,26,323,6.1,0.4,10077.2
53336,20220607203318,24.0,1024.0,78,323,8.4,0.0,10154.0
53352,20220607203318,1.4,1005.2,79,270,2.3,0.4,10455.7
53362,20220607203318,31.8,1009.5,58,49,6.1,0.8,10483.9
53367,20220607203318,13.8,1024.8,88,180,6.1,1.3,10430.8
53391,20220607203318,8.6,1012.4,29,0,6.9,0.6,10121.2
53446,20220607203318,7.5,1022.2,11,267,6.5,0.0,10082.8
53463,20220607203318,20.8,1024.9,88,299,13.1,0.8,10193.2
53480,20220607203318,5.2,1023.8,88,8,4.6,0.6,10261.3
53502,20220607203318,18.0,1012.8,86,132,3.2,1.3,10132.4
53513,20220607203318,13.4,1015.6,41,36,10.4,0.6,10192.4
53529,20220607203318,25.9,1001.8,54,339,8.4,1.2,10303.5
53543,20220607203318,19.4,1015.8,99,48,10.6,1.3,10352.8
53547,20220607203318,13.6,1002.4,59,154,10.7,1.1,10033.5
53602,20220607203318,9.2,1004.1,16,323,3.0,1.1,10302.1
54012,20220607203318,21.8,1016.9,36,205,5.4,0.0,10105.1
54026,20220607203318,16.8,1012.4,35,226,12.4,0.8,10343.9
54027,20220607203318,8.2,1022.0,4,218,3.4,0.9,10255.7
54102,20220607203318,23.2,1024.1,56,205,11.5,1.4,10261.5
54115,20220607203318,19.7,1009.2,34,271,3.6,0.8,10240.2
54134,20220607203318,26.5,1018.8,53,71,14.7,1.0,10011.7
54135,20220607203318,27.9,1014.0,5,307,14.0,0.7,10308.8
54208,20220607203318,16.3,1013.8,2,180,8.1,0.4,10083.6
54213,20220607203318,4.1,1009.0,39,355,0.7,1.1,10341.0
54218,20220607203318,31.1,1011.7,15,97,10.5,0.2,10039.0
54226,20220607203318,26.2,1016.4,7,208,12.5,1.4,10181.1
53519,20220607203318,15.1,1022.6,33,34,9.4,1.0,10394.9
53612,20220607203318,26.3,1016.6,24,86,2.7,1.0,10464.5
53614,20220607203318,7.9,1026.0,1,10,2.7,1.1,10491.6
53615,20220607203318,29.2,1002.0,89,121,4.0,0.6,10339.5
53704,20220607203318,17.8,1015.6,58,264,2.7,1.3,10014.2
53705,20220607203318,33.6,1023.4,45,12,2.6,0.8,10413.3
53723,20220607203318,10.4,1022.7,53,19,6.9,0.9,10490.3
53806,20220607203318,21.7,1007.0,90,183,0.5,1.3,10409.6
53810,20220607203318,34.6,1014.5,47,36,8.1,0.7,10329.5
53817,20220607203318,15.2,1024.4,32,297,12.4,0.8,10043.8
53903,20220607203318,31.0,1001.3,20,97,13.2,1.2,10089.7
53910,20220607203318,1.5,1008.0,71,50,4.7,0.4,10376.8
51886,20220607203318,29.9,1000.1,11,14,1.7,0.4,10071.0
52602,20220607203318,21.9,1011.4,24,333,5.6,1.5,10336.9
52633,20220607203318,19.6,1024.5,92,126,3.5,0.3,10170.8
52645,20220607203318,16.7,1020.8,44,218,1.0,0.6,10093.2
52657,20220607203318,0.7,1003.1,56,63,1.9,0.1,10382.2
52707,20220607203318,26.5,1020.7,93,269,8.3,0.7,10400.2
52713,20220607203318,32.0,1017.9,58,93,11.1,0.4,10004.0
52737,20220607203318,20.9,1011.6,55,133,9.4,0.6,10174.2
52754,20220607203318,21.3,1024.9,54,175,4.2,1.2,10098.7
52765,20220607203318,35.0,1000.0,53,202,9.9,0.4,10039.4
52818,20220607203318,34.0,1013.2,98,246,3.6,0.2,10472.4
52825,20220607203318,9.1,1005.5,16,84,11.6,0.2,10137.4
52833,20220607203318,23.6,1022.0,47,359,3.6,1.5,10242.0
52836,20220607203318,8.1,1006.6,71,251,13.8,0.2,10111.4
52842,20220607203318,3.7,1005.9,89,105,13.1,0.6,10413.2
52856,20220607203318,13.8,1009.4,56,157,14.9,1.1,10021.0
52866,20220607203318,10.4,1000.8,77,259,1.5,1.4,10029.8
52868,20220607203318,24.7,1017.3,90,83,8.6,1.5,10467.9
52876,20220607203318,26.3,1015.1,73,244,5.5,0.8,10466.6
52908,20220607203318,30.1,1004.0,94,97,14.5,0.0,10012.7
52943,20220607203318,9.9,1001.3,94,12,11.6,1.3,10031.0
52955,20220607203318,0.6,1004.0,95,46,1.8,0.3,10203.8
52974,20220607203318,1.2,1010.0,49,320,3.1,0.4,10240.7
56004,20220607203318,31.2,1005.7,35,98,13.3,1.5,10404.8
56018,20220607203318,24.8,1006.5,67,264,0.3,0.3,10312.1
56021,20220607203318,18.7,1005.2,81,265,12.7,1.4,10331.9
56029,20220607203318,10.7,1020.0,66,83,10.7,0.9,10020.9
56033,20220607203318,11.5,1012.0,82,200,11.8,1.1,10025.0
56034,20220607203318,16.5,1000.0,46,71,7.5,0.0,10414.0
56043,20220607203318,33.6,1009.8,45,10,5.6,0.1,10026.5
56046,20220607203318,15.4,1022.6,5,163,1.3,0.5,10220.0
56065,20220607203318,5.5,1009.5,23,152,12.2,1.1,10099.7
56067,20220607203318,30.0,1017.1,3,355,6.8,0.8,10005.5
56125,20220607203318,32.6,1018.2,87,3,8.5,1.4,10455.6
56151,20220607203318,0.1,1004.4,35,39,1.3,1.4,10288.1
54715,20220607203318,21.2,1003.4,1,311,9.6,0.3,10301.6
54725,20220607203318,30.9,1006.5,9,301,10.3,1.0,10498.6
54727,20220607203318,22.5,1008.5,88,36,7.2,0.5,10362.5
54744,20220607203318,12.2,1019.6,67,141,11.5,0.0,10281.4
54751,20220607203318,24.8,1022.0,95,27,5.1,1.5,10226.4
54753,20220607203318,7.3,1024.4,74,299,0.6,0.1,10160.9
54764,20220607203318,34.2,1010.9,42,333,0.4,1.3,10353.6
54774,20220607203318,30.5,1025.7,43,47,1.0,0.0,10406.8
54776,20220607203318,29.8,1015.2,22,276,0.4,1.5,10204.4
54808,20220607203318,29.5,1006.6,26,195,4.0,1.1,10351.5
54823,20220607203318,21.9,1010.7,8,111,7.8,0.8,10395.7
54826,20220607203318,19.2,1000.4,47,144,13.4,0.0,10361.4
54836,20220607203318,25.2,1022.7,92,352,1.4,1.2,10396.3
54842,20220607203318,32.2,1015.9,49,6,0.0,1.4,10469.9
54843,20220607203318,28.4,1016.5,9,132,0.9,0.7,10405.9
54857,20220607203318,34.7,1007.7,48,125,9.9,1.4,10253.1
54863,20220607203318,8.3,1026.3,93,99,14.1,0.7,10208.1
54909,20220607203318,17.7,1003.2,86,158,3.6,1.3,10413.3
54916,20220607203318,9.3,1023.4,38,69,13.6,0.5,10330.6
54929,20220607203318,8.9,1006.6,25,128,3.6,1.2,10292.0
54936,20220607203318,33.6,1022.2,55,30,11.2,0.6,10295.2
54945,20220607203318,25.9,1008.3,54,311,3.5,0.6,10461.9
58034,20220607203318,24.9,1019.9,98,332,13.5,1.4,10415.5
53478,20220607203318,5.9,1002.9,16,110,5.2,0.7,10147.4
53487,20220607203318,34.4,1023.2,72,5,9.1,0.5,10382.5
53490,20220607203318,32.4,1023.0,98,277,0.8,0.2,10376.9
53564,20220607203318,32.7,1022.1,62,99,11.5,1.0,10179.0
53578,20220607203318,28.0,1015.2,26,184,8.3,1.2,10017.4
53579,20220607203318,1.2,1021.5,5,186,10.5,0.7,10061.5
53588,20220607203318,21.1,1019.9,52,130,2.9,0.8,10346.6
53594,20220607203318,26.6,1012.0,33,314,9.1,0.6,10433.2
53663,20220607203318,30.8,1000.6,38,29,0.3,0.6,10292.8
53664,20220607203318,2.9,1019.6,81,4,4.1,0.0,10325.9
53673,20220607203318,4.4,1008.7,6,65,1.6,0.8,10027.0
53687,20220607203318,11.5,1023.3,8,316,0.9,0.0,10175.0
53764,20220607203318,17.8,1002.6,28,359,14.2,0.8,10262.4
53772,20220607203318,10.2,1005.8,6,14,3.6,0.5,10439.8
53775,20220607203318,21.1,1000.2,61,298,13.6,1.4,10037.8
53787,20220607203318,8.6,1001.6,72,190,13.5,0.2,10449.4
53853,20220607203318,15.9,1024.8,61,56,10.6,1.2,10121.4
53859,20220607203318,22.9,1000.2,80,79,8.3,0.5,10439.9
53863,20220607203318,2.3,1007.2,45,241,9.6,0.8,10307.5
53868,20220607203318,10.3,1015.6,4,145,5.3,1.4,10436.2
53877,20220607203318,26.0,1000.0,27,174,2.5,1.0,10453.6
53882,20220607203318,19.8,1023.1,43,283,8.1,0.1,10436.1
53884,20220607203318,27.5,1008.6,68,305,13.1,1.5,10262.9
53959,20220607203318,15.8,1017.7,20,280,14.8,0.6,10318.0
53963,20220607203318,9.7,1023.9,37,103,10.4,1.0,10335.8
53968,20220607203318,16.2,1002.8,13,261,7.9,0.2,10261.2
53975,20220607203318,7.0,1000.5,31,316,8.4,1.0,10344.9
57052,20220607203318,12.8,1022.0,54,284,8.7,0.8,10088.3
53646,20220607203318,12.6,1013.4,54,331,4.5,1.4,10442.8
53651,20220607203318,4.7,1006.6,65,91,5.9,1.2,10323.9
53725,20220607203318,16.9,1018.2,42,111,10.8,0.3,10302.0
53735,20220607203318,14.4,1005.3,95,279,3.9,1.1,10194.6
53738,20220607203318,34.0,1004.1,61,248,6.7,1.3,10277.7
53740,20220607203318,31.4,1006.7,100,134,11.4,1.5,10420.6
53754,20220607203318,6.6,1017.2,91,154,12.4,0.3,10301.2
53845,20220607203318,26.3,1020.1,99,56,8.2,0.8,10002.7
53854,20220607203318,16.1,1022.6,92,51,11.2,0.3,10322.2
53929,20220607203318,26.0,1004.5,85,52,12.8,1.5,10481.6
53942,20220607203318,16.5,1024.8,53,121,9.0,0.6,10056.2
53948,20220607203318,30.9,1018.2,7,41,3.6,0.4,10471.6
53955,20220607203318,30.1,1020.6,18,111,8.7,1.2,10305.5
57003,20220607203318,7.6,1005.0,67,100,8.6,1.4,10090.6
57025,20220607203318,11.9,1019.8,33,12,3.4,0.0,10201.4
57028,20220607203318,26.9,1023.1,22,83,1.0,1.5,10183.3
57030,20220607203318,29.3,1021.3,80,36,8.1,0.0,10446.8
57034,20220607203318,14.4,1001.9,7,299,7.4,0.4,10181.6
57037,20220607203318,14.6,1018.0,26,328,1.0,1.3,10319.4
57046,20220607203318,17.0,1013.0,27,251,12.8,1.1,10318.2
57048,20220607203318,31.9,1012.9,64,117,6.2,0.2,10232.1
57049,20220607203318,19.8,1015.6,18,124,10.0,0.3,10406.7
57106,20220607203318,6.4,1017.3,89,49,2.3,0.9,10470.1
57124,20220607203318,7.5,1006.4,63,48,6.9,0.8,10123.3
57127,20220607203318,31.2,1018.4,18,269,7.0,0.5,10176.7
57131,20220607203318,12.4,1013.0,37,59,11.8,1.0,10468.4
57134,20220607203318,29.7,1018.7,84,47,2.7,0.7,10364.3
57140,20220607203318,12.2,1012.1,58,324,11.2,0.7,10094.3
57143,20220607203318,8.9,1018.1,68,282,0.3,0.8,10113.6
57144,20220607203318,22.3,1014.2,2,318,4.5,1.4,10287.7
57154,20220607203318,11.6,1015.4,86,306,12.3,0.8,10455.0
57211,20220607203318,28.3,1008.7,22,171,8.0,0.2,10382.6
57232,20220607203318,32.2,1002.2,4,105,11.5,1.0,10375.4
57238,20220607203318,17.2,1007.5,83,214,2.4,0.3,10321.1
57245,20220607203318,14.5,1007.3,43,37,6.7,0.7,10035.5
57343,20220607203318,17.3,1020.9,9,42,9.1,0.1,10266.8
58362,20220607203318,29.3,1008.6,34,327,11.5,0.8,10010.6
56038,20220607203318,29.1,1010.9,4,11,1.4,1.3,10203.4
56079,20220607203318,20.7,1000.5,51,92,4.6,0.4,10418.3
56144,20220607203318,3.8,1012.8,25,146,2.4,0.0,10427.8
56146,20220607203318,13.8,1025.3,47,242,7.6,0.7,10113.9
56152,20220607203318,6.9,1022.9,54,25,12.8,0.4,10178.2
56167,20220607203318,6.5,1004.0,23,255,6.7,1.2,10152.1
56172,20220607203318,33.8,1010.1,53,159,9.1,1.2,10138.8
56173,20220607203318,34.0,1014.5,87,215,12.5,0.8,10013.0
56178,20220607203318,21.6,1008.5,39,355,8.6,0.3,10346.1
56182,20220607203318,21.2,1010.1,50,41,14.8,0.7,10349.7
56187,20220607203318,9.9,1018.5,48,149,6.3,1.5,10419.0
56188,20220607203318,1.3,1011.2,47,171,13.9,0.4,10036.6
56196,20220607203318,33.3,1007.3,37,278,3.5,0.7,10120.1
56247,20220607203318,9.7,1007.8,87,298,2.2,1.5,10458.5
56251,20220607203318,17.0,1013.8,49,116,5.5,0.0,10263.1
56257,20220607203318,18.1,1017.7,27,354,7.7,0.4,10370.0
56287,20220607203318,10.5,1006.3,57,23,2.6,1.3,10010.7
56357,20220607203318,11.3,1026.3,19,265,8.8,1.2,10281.1
56374,20220607203318,20.3,1015.6,28,131,0.1,0.4,10416.3
56385,20220607203318,11.6,1007.9,38,286,7.3,0.0,10049.3
56386,20220607203318,7.0,1004.5,51,201,14.9,1.4,10308.6
56459,20220607203318,31.4,1023.4,58,41,6.9,1.1,10033.4
56462,20220607203318,20.0,1005.7,6,230,7.5,0.5,10077.0
56475,20220607203318,14.9,1007.9,74,103,3.5,1.0,10030.1
56479,20220607203318,5.2,1020.0,15,303,12.1,0.4,10159.0
56485,20220607203318,12.4,1015.1,41,301,7.0,1.3,10347.8
56492,20220607203318,6.3,1022.9,25,252,10.6,0.6,10368.4
56565,20220607203318,9.9,1014.3,29,41,2.4,1.3,10052.0
56571,20220607203318,16.2,1016.7,59,113,14.8,0.5,10060.8
56666,20220607203318,2.4,1016.7,73,245,1.0,0.8,10120.6
56671,20220607203318,25.9,1013.8,94,25,8.8,0.1,10179.3
57206,20220607203318,0.9,1016.4,4,90,1.2,0.3,10349.2
57237,20220607203318,25.3,1015.1,41,199,0.4,0.2,10220.3
57306,20220607203318,1.1,1006.0,62,195,11.3,1.0,10392.6
57313,20220607203318,3.4,1021.0,19,248,1.4,1.1,10182.5
57314,20220607203318,28.9,1001.6,15,332,3.0,0.6,10095.4
57328,20220607203318,18.8,1010.6,27,333,8.8,0.6,10300.3
57405,20220607203318,0.9,1009.9,11,236,14.4,0.7,10467.3
57411,20220607203318,19.5,1016.6,44,95,11.2,0.1,10028.4
57503,20220607203318,4.3,1003.3,82,114,0.6,1.5,10191.6
57604,20220607203318,10.5,1016.8,22,221,11.7,0.0,10153.4
57608,20220607203318,19.9,1026.3,53,19,3.9,0.6,10331.9
54525,20220607203318,7.1,1020.7,71,185,5.1,1.3,10196.1
54527,20220607203318,1.0,1008.6,29,303,0.1,0.1,10223.9
54623,20220607203318,3.7,1016.6,16,44,12.2,0.5,10045.8
55228,20220607203318,35.0,1007.4,97,286,5.7,0.4,10097.2
55248,20220607203318,2.0,1004.9,97,235,10.4,1.4,10348.7
55279,20220607203318,0.5,1015.1,18,130,0.7,0.5,10128.9
55294,20220607203318,29.7,1005.3,95,98,1.4,0.1,10265.1
55299,20220607203318,11.6,1023.3,93,329,13.9,0.4,10350.7
55437,20220607203318,22.7,1020.9,25,218,10.5,0.8,10327.9
55472,20220607203318,8.4,1021.3,66,26,2.1,0.6,10317.5
55493,20220607203318,33.3,1017.4,54,232,3.9,1.5,10498.9
55569,20220607203318,6.0,1001.9,26,84,5.9,0.1,10055.5
55578,20220607203318,13.3,1006.2,2,178,9.8,1.4,10388.2
55585,20220607203318,9.4,1019.3,82,277,13.9,0.2,10277.7
55591,20220607203318,15.4,1019.6,25,1,11.2,0.2,10089.3
55598,20220607203318,21.5,1005.7,97,318,3.8,1.3,10253.5
55655,20220607203318,16.8,1000.0,77,101,14.9,1.4,10332.5
55664,20220607203318,2.0,1018.1,48,76,0.4,1.2,10181.7
55680,20220607203318,30.6,1011.8,10,326,1.1,1.4,10414.4
55681,20220607203318,7.6,1024.9,86,298,4.3,0.5,10404.0
55690,20220607203318,11.9,1025.2,91,134,14.4,1.1,10425.0
55696,20220607203318,1.4,1026.4,39,293,10.7,0.5,10255.3
55773,20220607203318,5.5,1002.2,76,119,9.5,1.2,10482.0
56106,20220607203318,13.7,1004.0,17,283,13.6,1.3,10233.9
56116,20220607203318,10.3,1022.6,50,96,3.8,0.7,10406.7
56137,20220607203318,9.6,1023.7,90,48,11.3,1.1,10071.0
56202,20220607203318,23.5,1004.9,24,136,13.3,0.2,10000.3
56223,20220607203318,9.7,1019.9,13,207,5.7,0.0,10297.5
56227,20220607203318,16.0,1010.6,36,335,7.2,0.4,10138.6
56312,20220607203318,27.7,1013.3,94,337,14.2,0.6,10203.8
56331,20220607203318,25.9,1008.1,100,258,2.7,0.6,10490.0
56434,20220607203318,17.8,1007.5,62,51,5.6,0.5,10421.0
51053,20220607203318,11.0,1018.3,6,179,14.4,0.4,10018.4
51059,20220607203318,2.7,1014.7,79,41,0.7,1.5,10382.6
51060,20220607203318,28.7,1000.8,57,157,12.1,0.3,10218.3
51068,20220607203318,2.9,1015.7,3,331,14.9,1.2,10372.2
51076,20220607203318,14.6,1022.9,38,319,9.7,1.4,10007.8
51087,20220607203318,7.3,1014.2,66,0,11.1,1.5,10496.7
51133,20220607203318,19.9,1014.5,73,260,3.0,0.1,10256.8
51156,20220607203318,11.6,1003.6,66,53,1.4,0.4,10373.2
51186,20220607203318,8.3,1015.9,72,263,7.3,0.8,10021.8
51232,20220607203318,4.0,1000.0,26,284,3.4,0.6,10040.2
51238,20220607203318,24.2,1010.7,71,196,6.0,1.0,10491.7
51241,20220607203318,14.4,1026.3,67,204,11.0,0.3,10491.9
51243,20220607203318,16.4,1004.3,15,301,3.7,0.9,10030.5
51288,20220607203318,20.2,1020.0,13,26,4.7,1.3,10286.4
51330,20220607203318,0.6,1012.7,80,219,2.1,0.9,10279.0
51334,20220607203318,3.0,1001.8,85,254,11.9,1.0,10336.2
51346,20220607203318,10.9,1000.3,69,165,4.1,1.4,10082.7
51358,20220607203318,20.6,1022.4,68,174,11.6,0.3,10102.5
51365,20220607203318,30.7,1013.4,83,86,0.1,0.9,10190.5
51367,20220607203318,2.8,1008.4,75,156,1.0,1.0,10111.9
51379,20220607203318,17.1,1018.0,1,260,5.3,0.0,10358.8
51431,20220607203318,19.0,1019.9,16,45,2.5,1.1,10385.9
51433,20220607203318,3.9,1013.9,52,4,8.5,0.2,10445.9
51437,20220607203318,11.6,1020.6,30,251,11.6,0.7,10254.1
51463,20220607203318,25.0,1020.7,2,329,3.2,1.3,10008.2
51467,20220607203318,29.2,1011.1,87,202,13.0,0.9,10059.0
51469,20220607203318,14.8,1014.8,32,79,10.5,0.6,10069.7
51470,20220607203318,21.7,1001.2,60,359,12.4,0.4,10054.2
51477,20220607203318,18.9,1011.5,62,230,6.2,1.0,10385.3
51495,20220607203318,3.5,1021.7,1,172,14.3,1.0,10021.6
51526,20220607203318,4.1,1016.6,79,324,13.2,0.9,10205.1
51542,20220607203318,2.4,1011.0,44,277,1.8,0.6,10470.8
51567,20220607203318,21.2,1004.7,51,246,8.9,0.7,10472.4
51573,20220607203318,23.9,1021.2,36,29,4.7,1.5,10046.0
51581,20220607203318,5.8,1003.3,53,88,6.6,0.6,10215.3
51628,20220607203318,30.0,1025.6,41,135,8.8,0.7,10441.3
51633,20220607203318,17.6,1006.3,26,82,13.0,0.0,10441.7
51639,20220607203318,9.2,1011.6,45,304,11.9,0.7,10043.0
51642,20220607203318,27.1,1016.8,11,48,14.3,0.6,10448.5
51644,20220607203318,23.4,1023.2,34,48,8.3,1.3,10000.8
51655,20220607203318,33.8,1024.9,14,352,14.7,1.4,10165.9
51656,20220607203318,18.2,1004.6,76,121,0.8,0.8,10275.7
51701,20220607203318,14.0,1007.8,55,337,2.4,0.5,10043.4
51704,20220607203318,20.6,1020.7,87,17,7.2,0.8,10436.9
51705,20220607203318,9.0,1002.2,87,221,5.6,1.5,10085.6
51709,20220607203318,21.6,1008.9,2,217,10.8,0.4,10330.6
51711,20220607203318,25.1,1013.8,69,137,5.4,1.0,10231.0
51716,20220607203318,15.3,1025.6,52,87,6.9,0.6,10301.9
51720,20220607203318,1.9,1010.2,68,190,5.9,1.3,10068.2
51730,20220607203318,21.8,1017.9,99,243,9.5,0.3,10102.4
51747,20220607203318,14.6,1020.4,52,71,3.0,0.3,10163.3
51765,20220607203318,11.1,1012.2,63,154,3.9,1.4,10179.9
51777,20220607203318,30.1,1019.6,91,203,6.8,1.3,10373.6
51804,20220607203318,11.2,1015.0,90,355,11.6,0.7,10062.1
51810,20220607203318,7.5,1010.5,32,77,7.0,1.0,10210.9
51811,20220607203318,4.1,1001.2,10,206,10.7,0.0,10061.3
51818,20220607203318,18.8,1024.5,66,336,4.8,0.4,10274.2
51828,20220607203318,4.1,1003.0,17,25,12.8,0.2,10115.8
51839,20220607203318,12.4,1001.7,13,170,13.8,1.5,10193.5
51855,20220607203318,26.6,1014.7,22,172,8.9,1.0,10106.3
51931,20220607203318,4.0,1015.8,55,154,5.0,1.1,10431.6
52101,20220607203318,19.7,1015.7,66,326,4.5,0.2,10307.0
52112,20220607203318,23.9,1019.2,54,199,13.9,0.1,10124.6
52118,20220607203318,33.2,1022.4,11,319,4.6,1.5,10219.2
52203,20220607203318,6.2,1019.5,54,316,7.6,1.5,10290.4
52313,20220607203318,28.8,1015.4,86,7,5.6,1.5,10405.6
56444,20220607203318,16.2,1022.5,6,176,12.7,0.2,10045.7
56533,20220607203318,8.1,1012.9,79,108,14.4,0.4,10414.2
56543,20220607203318,11.5,1011.3,44,40,9.0,0.4,10278.1
56548,20220607203318,34.9,1024.9,1,285,8.5,1.3,10417.1
56586,20220607203318,31.5,1019.6,66,325,7.3,0.7,10410.2
56643,20220607203318,21.6,1006.8,22,53,11.3,1.5,10038.0
56651,20220607203318,7.5,1010.1,13,71,6.4,0.3,10058.3
56664,20220607203318,7.5,1002.7,50,35,0.8,0.9,10130.1
56684,20220607203318,19.5,1012.6,45,76,12.5,1.4,10462.9
56739,20220607203318,9.6,1013.8,60,203,1.8,1.2,10354.7
56748,20220607203318,18.9,1020.2,50,12,2.3,0.5,10374.4
56751,20220607203318,28.4,1016.2,77,17,7.1,0.1,10456.7
56763,20220607203318,31.7,1021.3,46,96,11.6,0.1,10127.1
56768,20220607203318,34.9,1024.1,51,12,3.6,1.3,10397.1
56778,20220607203318,22.6,1002.1,72,350,12.5,0.0,10116.4
56786,20220607203318,35.0,1012.3,80,11,5.0,0.3,10363.4
56838,20220607203318,21.2,1013.1,13,356,6.4,1.3,10483.8
56856,20220607203318,12.3,1000.9,50,354,5.0,0.7,10473.4
56872,20220607203318,14.1,1023.0,62,14,0.3,1.2,10444.4
56875,20220607203318,30.6,1025.1,20,240,13.9,0.6,10214.1
56886,20220607203318,5.3,1002.7,12,47,14.3,0.7,10002.6
56946,20220607203318,7.9,1002.8,57,282,13.2,0.1,10318.6
56950,20220607203318,11.4,1002.3,83,21,11.8,1.5,10236.9
56951,20220607203318,11.0,1006.6,53,333,8.7,1.5,10352.5
56954,20220607203318,28.7,1015.7,5,160,7.9,1.5,10007.6
