站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58507,20220607203150,7.7,1017.3,5,122,6.6,0.8,10465.0
58519,20220607203150,24.8,1017.4,50,181,3.8,1.0,10270.1
58527,20220607203150,14.2,1024.2,11,257,0.9,0.7,10153.4
58600,20220607203150,5.2,1017.5,33,340,4.9,1.1,10141.8
58606,20220607203150,14.2,1018.4,41,334,14.7,0.4,10455.4
58608,20220607203150,20.6,1023.2,86,328,4.1,0.2,10018.8
58622,20220607203150,24.9,1012.8,50,157,13.6,0.8,10385.3
58626,20220607203150,4.6,1022.4,87,17,3.0,1.4,10417.2
58634,20220607203150,9.4,1006.8,95,153,11.3,0.6,10062.2
58637,20220607203150,1.7,1002.7,96,248,10.5,0.8,10449.8
58705,20220607203150,30.3,1020.6,39,210,9.5,0.4,10107.4
58715,20220607203150,30.6,1007.0,27,98,4.9,0.8,10118.8
58718,20220607203150,1.0,1010.7,31,300,3.6,0.0,10493.8
58806,20220607203150,5.6,1009.0,73,341,14.4,1.2,10062.4
58813,20220607203150,21.3,1006.3,40,20,1.5,1.3,10414.2
59092,20220607203150,14.4,1001.7,83,333,6.7,1.3,10437.1
59102,20220607203150,13.8,1021.5,72,346,0.8,1.3,10433.8
54236,20220607203150,16.8,1005.7,53,87,13.9,0.9,10493.5
54237,20220607203150,17.6,1014.5,3,315,14.5,0.9,10143.3
54243,20220607203150,14.5,1005.6,19,262,9.0,0.4,10424.7
54254,20220607203150,5.0,1017.8,44,87,8.9,1.4,10407.6
54259,20220607203150,23.6,1007.8,85,215,9.7,1.3,10387.3
54324,20220607203150,5.1,1001.6,55,281,1.1,1.3,10325.8
54326,20220607203150,6.9,1009.0,45,69,12.3,1.0,10484.7
54333,20220607203150,29.8,1019.6,64,132,13.0,0.2,10327.6
54334,20220607203150,2.8,1018.2,77,210,9.0,1.3,10009.9
54335,20220607203150,11.0,1026.0,12,267,6.6,0.9,10283.2
54337,20220607203150,32.4,1008.9,9,247,7.5,0.4,10334.6
54339,20220607203150,6.7,1021.8,53,104,8.7,1.5,10369.3
54342,20220607203150,16.0,1022.8,88,188,14.5,1.2,10051.3
54346,20220607203150,7.4,1014.7,28,236,7.9,1.4,10338.9
54349,20220607203150,14.6,1016.0,56,326,3.2,1.1,10412.6
54351,20220607203150,32.3,1017.3,75,109,3.8,0.2,10417.4
54353,20220607203150,18.8,1004.8,63,184,1.6,1.0,10424.8
54365,20220607203150,35.0,1010.3,95,89,4.7,0.1,10412.4
54452,20220607203150,29.4,1006.6,33,53,6.7,0.7,10475.4
54454,20220607203150,3.3,1017.6,17,48,2.1,1.0,10199.3
54455,20220607203150,29.6,1026.3,44,357,1.1,1.4,10289.3
54470,20220607203150,34.3,1013.3,15,91,12.8,1.2,10440.2
54471,20220607203150,13.3,1007.7,71,31,14.3,0.6,10197.2
54472,20220607203150,6.4,1005.5,28,113,4.3,0.7,10200.1
54476,20220607203150,18.7,1023.3,44,213,0.6,1.0,10314.1
54486,20220607203150,12.1,1011.4,93,291,0.2,1.0,10407.9
54493,20220607203150,25.4,1002.8,88,27,5.2,1.3,10302.8
54497,20220607203150,18.7,1000.1,87,150,10.3,0.5,10447.9
54563,20220607203150,33.5,1010.9,50,142,14.7,0.8,10143.6
54579,20220607203150,14.8,1013.6,99,177,7.5,0.6,10165.7
54584,20220607203150,28.8,1000.7,24,162,2.3,0.6,10425.5
54660,20220607203150,8.7,1026.1,81,173,3.3,1.5,10305.4
54662,20220607203150,5.3,1000.0,61,27,9.1,1.3,10392.8
50425,20220607203150,17.6,1014.9,38,278,3.5,1.2,10452.6
50434,20220607203150,25.7,1002.0,57,120,3.5,0.0,10061.6
50514,20220607203150,10.0,1002.7,26,133,6.4,0.1,10248.9
50527,20220607203150,8.0,1012.2,96,97,5.5,1.1,10448.4
50548,20220607203150,15.9,1007.3,27,271,7.4,0.3,10044.4
50603,20220607203150,15.8,1007.4,17,324,13.2,0.9,10472.6
50618,20220607203150,6.5,1005.5,72,255,14.7,0.8,10036.2
50632,20220607203150,19.4,1019.7,72,74,12.6,1.4,10391.1
50639,20220607203150,14.3,1014.0,81,222,4.4,1.4,10193.0
50727,20220607203150,6.5,1010.5,15,152,12.1,1.4,10361.8
50834,20220607203150,14.0,1003.5,25,232,1.0,0.8,10388.1
50838,20220607203150,10.5,1016.2,13,225,4.6,0.3,10288.0
50915,20220607203150,1.7,1010.2,45,68,7.7,0.0,10093.8
50924,20220607203150,31.1,1000.3,16,6,0.3,0.9,10294.9
52267,20220607203150,11.3,1012.2,39,182,11.7,1.0,10182.8
52495,20220607203150,17.7,1001.5,7,120,0.5,0.2,10455.7
52576,20220607203150,8.7,1018.8,58,66,10.7,0.5,10197.1
53068,20220607203150,4.1,1021.3,78,80,11.1,0.9,10384.5
53083,20220607203150,2.2,1021.9,37,304,13.6,1.4,10100.3
53149,20220607203150,27.8,1002.1,86,194,0.1,0.3,10447.6
53192,20220607203150,28.5,1017.3,92,20,11.6,0.1,10338.3
53195,20220607203150,19.2,1010.7,74,213,8.0,0.7,10315.2
53276,20220607203150,10.5,1022.1,33,199,7.0,0.8,10494.5
53336,20220607203150,22.8,1020.7,35,63,14.0,1.1,10245.9
53352,20220607203150,25.8,1018.2,76,290,2.7,1.4,10481.3
53362,20220607203150,24.0,1024.7,49,232,12.2,1.0,10114.1
53367,20220607203150,19.1,1008.5,59,108,7.1,1.4,10418.4
53391,20220607203150,34.8,1002.8,16,160,11.2,1.0,10046.3
53446,20220607203150,18.3,1019.1,13,25,3.6,0.3,10163.5
53463,20220607203150,24.6,1024.6,58,349,2.5,1.4,10242.3
53480,20220607203150,34.5,1004.5,67,274,0.5,0.5,10324.4
53502,20220607203150,34.1,1022.9,14,21,8.4,0.5,10464.3
53513,20220607203150,14.0,1000.1,38,222,0.4,1.4,10249.8
53529,20220607203150,26.8,1007.9,96,344,14.7,1.3,10443.7
53543,20220607203150,17.7,1009.1,48,124,14.1,0.5,10176.9
53547,20220607203150,14.4,1008.2,81,206,11.4,1.4,10010.1
53602,20220607203150,6.7,1017.0,22,289,10.8,0.7,10254.6
54012,20220607203150,18.4,1013.8,52,183,0.2,1.1,10157.8
54026,20220607203150,20.8,1000.7,73,7,11.3,1.5,10273.5
54027,20220607203150,20.0,1004.5,31,234,7.7,0.6,10438.5
54102,20220607203150,11.6,1014.1,80,22,8.3,1.3,10181.5
54115,20220607203150,23.3,1003.9,47,184,7.7,0.6,10095.9
54134,20220607203150,14.3,1003.4,19,153,10.1,0.2,10496.6
54135,20220607203150,16.7,1000.7,13,122,4.9,0.6,10301.1
54208,20220607203150,8.1,1015.1,9,340,6.5,0.7,10367.5
54213,20220607203150,3.7,1024.7,58,242,10.6,1.5,10473.8
54218,20220607203150,8.2,1023.5,58,217,0.4,1.5,10450.4
54226,20220607203150,0.1,1020.2,64,123,13.1,0.7,10230.0
53519,20220607203150,31.3,1008.6,74,321,7.7,1.3,10267.4
53612,20220607203150,28.9,1004.6,48,163,6.3,0.0,10069.3
53614,20220607203150,26.4,1007.1,84,67,11.7,0.8,10340.2
53615,20220607203150,3.8,1025.2,80,211,13.6,0.2,10138.5
53704,20220607203150,11.3,1002.4,5,102,4.2,0.5,10007.3
53705,20220607203150,1.2,1006.4,97,66,13.2,1.1,10004.0
53723,20220607203150,15.0,1008.9,47,27,1.1,0.9,10335.7
53806,20220607203150,18.3,1013.6,4,203,4.0,1.0,10312.9
53810,20220607203150,22.5,1022.6,94,300,9.7,0.1,10264.2
53817,20220607203150,26.8,1019.4,71,243,3.5,0.7,10378.3
53903,20220607203150,17.6,1001.4,91,235,6.6,0.4,10139.1
53910,20220607203150,16.5,1004.2,62,249,14.0,0.9,10137.3
51886,20220607203150,9.1,1008.1,100,190,12.8,0.8,10356.7
52602,20220607203150,25.5,1020.1,19,297,11.5,0.0,10115.2
52633,20220607203150,16.4,1008.4,10,250,7.4,0.3,10091.4
52645,20220607203150,9.5,1002.2,73,89,5.4,0.1,10462.9
52657,20220607203150,14.3,1001.2,95,216,0.4,0.9,10074.6
52707,20220607203150,14.1,1026.4,2,259,3.0,0.7,10183.7
52713,20220607203150,23.4,1002.5,9,11,6.9,0.1,10244.2
52737,20220607203150,13.2,1020.0,60,65,0.7,1.5,10134.9
52754,20220607203150,19.7,1020.6,37,97,6.9,1.1,10351.5
52765,20220607203150,18.5,1012.8,77,47,1.8,0.9,10090.7
52818,20220607203150,5.4,1007.1,48,306,6.3,1.5,10341.4
52825,20220607203150,7.9,1016.2,24,50,4.7,0.6,10284.6
52833,20220607203150,28.4,1009.5,75,40,13.3,0.2,10227.5
52836,20220607203150,12.8,1020.5,68,169,12.4,0.3,10457.3
52842,20220607203150,32.8,1024.5,8,272,12.6,1.0,10085.9
52856,20220607203150,6.9,1000.6,41,103,14.0,1.1,10003.1
52866,20220607203150,28.1,1019.7,74,25,6.4,1.1,10330.9
52868,20220607203150,34.2,1000.1,48,324,5.9,1.5,10469.4
52876,20220607203150,3.6,1016.0,75,317,3.5,0.1,10477.5
52908,20220607203150,17.4,1009.9,13,124,5.3,0.1,10460.0
52943,20220607203150,30.4,1022.3,86,223,11.6,1.0,10450.6
52955,20220607203150,15.1,1012.4,99,32,7.3,0.5,10480.0
52974,20220607203150,21.0,1005.2,24,75,2.5,0.9,10168.6
56004,20220607203150,2.8,1001.3,66,356,7.2,1.4,10414.0
56018,20220607203150,34.8,1026.3,13,131,10.3,0.2,10493.6
56021,20220607203150,21.7,1022.0,88,54,7.0,1.3,10074.0
56029,20220607203150,29.9,1015.7,24,275,4.7,1.4,10461.1
56033,20220607203150,11.8,1001.6,87,236,7.9,1.1,10145.1
56034,20220607203150,25.1,1008.1,98,141,11.4,1.3,10384.9
56043,20220607203150,29.9,1021.9,11,309,2.0,0.5,10038.2
56046,20220607203150,26.4,1017.4,83,75,6.9,0.5,10415.2
56065,20220607203150,15.0,1020.6,5,322,5.2,0.2,10417.7
56067,20220607203150,31.5,1021.8,96,168,7.7,0.8,10092.1
56125,20220607203150,22.8,1009.3,26,3,6.5,0.8,10233.6
56151,20220607203150,21.7,1014.2,1,47,7.4,0.6,10184.4
54715,20220607203150,21.2,1000.7,25,153,4.8,1.2,10211.4
54725,20220607203150,30.2,1002.7,38,147,1.7,0.0,10387.0
54727,20220607203150,21.4,1010.8,46,218,3.4,1.4,10379.2
54744,20220607203150,9.3,1010.3,59,4,14.8,0.3,10267.4
54751,20220607203150,16.2,1016.3,26,185,3.7,1.3,10448.2
54753,20220607203150,26.0,1011.3,38,49,0.5,1.4,10471.4
54764,20220607203150,34.6,1000.3,5,109,14.1,0.1,10144.4
54774,20220607203150,22.9,1003.8,13,176,3.4,0.3,10266.2
54776,20220607203150,8.9,1015.2,76,134,2.5,0.4,10025.1
54808,20220607203150,32.8,1020.0,2,282,3.8,0.6,10081.0
54823,20220607203150,22.9,1021.6,73,268,3.1,0.8,10040.4
54826,20220607203150,14.9,1025.7,97,160,0.1,1.2,10290.9
54836,20220607203150,19.7,1008.6,42,97,11.3,0.5,10050.5
54842,20220607203150,1.1,1006.4,95,186,12.5,1.5,10198.4
54843,20220607203150,12.5,1014.7,5,319,0.5,0.9,10445.5
54857,20220607203150,9.7,1017.5,17,120,3.3,0.4,10448.1
54863,20220607203150,24.5,1014.1,42,323,5.8,0.7,10454.0
54909,20220607203150,10.6,1009.7,16,106,7.3,0.1,10490.1
54916,20220607203150,29.2,1017.1,86,166,4.3,0.9,10201.0
54929,20220607203150,31.5,1020.8,57,347,7.6,1.2,10396.8
54936,20220607203150,15.1,1015.5,13,187,1.6,1.3,10354.3
54945,20220607203150,34.1,1001.5,63,230,9.2,0.5,10102.3
58034,20220607203150,16.4,1011.8,42,78,4.4,1.4,10223.3
53478,20220607203150,20.2,1000.7,62,209,8.8,0.1,10331.4
53487,20220607203150,31.8,1011.3,77,325,3.3,0.4,10340.8
53490,20220607203150,12.5,1026.1,95,86,8.6,0.8,10137.5
53564,20220607203150,17.1,1001.2,94,29,7.5,1.0,10156.8
53578,20220607203150,25.2,1025.2,5,220,8.1,0.9,10365.1
53579,20220607203150,3.2,1013.0,79,287,12.8,1.1,10284.8
53588,20220607203150,24.1,1004.8,89,204,14.1,1.0,10143.0
53594,20220607203150,34.2,1020.9,20,279,13.1,1.2,10067.2
53663,20220607203150,22.2,1013.3,80,211,1.2,1.5,10350.1
53664,20220607203150,34.0,1013.1,46,119,3.8,1.5,10136.7
53673,20220607203150,1.1,1013.3,76,162,2.4,0.7,10071.8
53687,20220607203150,16.5,1025.0,90,3,14.4,0.0,10434.8
53764,20220607203150,33.7,1025.2,15,46,2.2,1.4,10077.1
53772,20220607203150,28.1,1024.4,14,133,8.2,1.4,10298.0
53775,20220607203150,7.2,1023.7,64,39,11.0,0.6,10218.8
53787,20220607203150,16.4,1000.3,73,150,5.3,0.9,10034.3
53853,20220607203150,0.4,1011.8,53,8,9.5,0.2,10055.3
53859,20220607203150,34.6,1011.9,37,247,14.4,0.2,10313.7
53863,20220607203150,7.9,1008.3,46,159,9.2,1.2,10477.4
53868,20220607203150,19.1,1018.3,64,209,5.3,1.5,10496.7
53877,20220607203150,4.8,1002.0,38,259,2.3,1.3,10297.7
53882,20220607203150,29.6,1018.7,58,309,7.4,1.0,10004.7
53884,20220607203150,18.8,1025.1,90,346,10.6,0.2,10012.4
53959,20220607203150,14.2,1004.8,88,34,4.8,0.7,10010.2
53963,20220607203150,33.2,1004.8,36,110,3.9,1.2,10267.1
53968,20220607203150,25.4,1008.3,61,263,12.2,0.6,10148.2
53975,20220607203150,13.9,1022.6,74,46,11.2,0.2,10402.4
57052,20220607203150,4.2,1026.2,63,139,10.0,0.2,10220.1
53646,20220607203150,13.9,1008.1,70,1,4.1,0.4,10018.1
53651,20220607203150,11.0,1022.1,86,255,9.1,1.4,10457.8
53725,20220607203150,29.4,1019.3,7,162,3.4,0.3,10246.1
53735,20220607203150,5.4,1004.0,94,168,9.7,0.4,10267.0
53738,20220607203150,5.7,1004.6,66,149,0.9,0.2,10099.7
53740,20220607203150,17.3,1009.8,16,93,6.6,0.0,10267.7
53754,20220607203150,8.5,1019.8,11,153,6.6,1.2,10467.7
53845,20220607203150,26.8,1014.8,64,358,4.3,0.5,10150.6
53854,20220607203150,18.4,1006.2,60,322,7.3,1.2,10196.0
53929,20220607203150,23.3,1000.9,96,116,9.9,0.6,10488.0
53942,20220607203150,29.0,1001.5,50,195,11.1,0.7,10164.8
53948,20220607203150,29.1,1010.8,36,38,12.8,0.3,10083.8
53955,20220607203150,25.5,1019.0,48,304,2.7,1.4,10104.2
57003,20220607203150,12.2,1006.8,4,166,14.4,0.2,10445.6
57025,20220607203150,12.7,1010.8,45,3,7.0,0.9,10327.2
57028,20220607203150,31.0,1013.9,92,179,13.7,1.1,10105.8
57030,20220607203150,23.6,1020.5,70,338,4.0,0.1,10097.1
57034,20220607203150,4.7,1018.7,67,151,6.0,0.9,10054.6
57037,20220607203150,26.2,1010.2,84,12,7.7,0.3,10204.6
57046,20220607203150,12.3,1020.2,7,261,13.6,1.0,10380.4
57048,20220607203150,11.2,1010.2,34,132,0.7,0.6,10005.4
57049,20220607203150,27.6,1002.6,90,8,9.9,0.7,10076.3
57106,20220607203150,21.7,1013.9,53,318,4.3,1.1,10228.1
57124,20220607203150,26.4,1013.4,38,80,4.6,0.0,10412.7
57127,20220607203150,23.7,1001.1,46,221,2.5,1.4,10305.9
57131,20220607203150,9.3,1013.2,88,243,10.4,0.1,10331.8
57134,20220607203150,13.8,1016.4,95,308,6.1,1.4,10005.4
57140,20220607203150,13.4,1013.5,61,307,10.4,1.4,10096.0
57143,20220607203150,8.8,1025.6,1,46,9.4,1.3,10006.0
57144,20220607203150,9.2,1014.8,53,345,0.5,1.2,10155.4
57154,20220607203150,8.3,1002.9,44,318,5.5,0.1,10045.6
57211,20220607203150,20.3,1002.7,26,3,7.2,0.2,10163.0
57232,20220607203150,17.7,1003.8,98,101,8.6,0.1,10469.0
57238,20220607203150,19.8,1012.4,68,261,1.7,0.4,10363.3
57245,20220607203150,32.6,1023.2,47,228,3.3,0.9,10316.2
57343,20220607203150,19.1,1014.8,46,17,1.5,0.3,10242.1
58362,20220607203150,1.5,1023.9,83,226,14.7,0.3,10072.7
56038,20220607203150,26.0,1011.5,69,105,12.4,1.1,10435.6
56079,20220607203150,0.7,1020.2,25,259,2.1,0.6,10178.9
56144,20220607203150,22.9,1011.4,67,7,8.7,1.5,10283.0
56146,20220607203150,7.2,1013.9,89,211,9.3,1.4,10385.9
56152,20220607203150,32.2,1019.1,11,15,3.1,1.0,10401.5
56167,20220607203150,17.4,1007.0,59,10,12.5,1.0,10317.6
56172,20220607203150,27.5,1013.4,30,305,11.5,0.7,10074.1
56173,20220607203150,5.5,1005.8,9,26,9.3,0.4,10243.5
56178,20220607203150,15.9,1021.8,61,21,1.9,0.2,10206.5
56182,20220607203150,23.1,1024.7,2,279,1.7,0.3,10295.7
56187,20220607203150,24.5,1026.1,83,123,5.0,0.3,10093.8
56188,20220607203150,7.4,1019.3,1,30,11.7,1.2,10132.1
56196,20220607203150,12.6,1023.6,80,58,7.4,0.3,10159.5
56247,20220607203150,10.3,1018.8,41,269,11.5,0.9,10455.3
56251,20220607203150,9.7,1024.2,22,161,10.0,0.3,10304.4
56257,20220607203150,8.3,1006.2,73,31,12.5,1.2,10111.5
56287,20220607203150,27.0,1016.1,23,324,4.2,1.3,10043.8
56357,20220607203150,22.8,1016.1,87,223,11.1,0.2,10305.4
56374,20220607203150,25.1,1009.9,73,185,12.4,0.5,10341.8
56385,20220607203150,15.5,1005.3,71,67,11.7,0.6,10305.4
56386,20220607203150,10.0,1000.0,45,19,10.6,1.4,10450.3
56459,20220607203150,25.4,1003.2,52,68,7.0,0.5,10122.2
56462,20220607203150,8.9,1005.8,48,160,3.7,1.5,10233.8
56475,20220607203150,20.0,1012.6,24,318,11.6,0.9,10052.1
56479,20220607203150,8.1,1008.4,69,109,6.1,1.2,10011.0
56485,20220607203150,34.7,1014.7,17,149,0.6,0.7,10395.5
56492,20220607203150,21.2,1001.7,73,101,7.5,1.1,10451.0
56565,20220607203150,20.0,1006.2,52,228,10.8,0.2,10100.6
56571,20220607203150,24.4,1001.0,36,271,11.1,0.7,10351.3
56666,20220607203150,33.2,1023.9,13,272,5.4,0.5,10062.0
56671,20220607203150,20.1,1001.3,52,287,0.7,0.4,10299.8
57206,20220607203150,23.3,1006.7,23,119,4.0,0.9,10327.6
57237,20220607203150,20.0,1019.9,98,147,6.9,0.8,10177.8
57306,20220607203150,21.1,1007.0,83,136,6.1,0.3,10301.2
57313,20220607203150,6.1,1013.8,11,198,2.6,1.4,10362.4
57314,20220607203150,14.9,1018.0,67,220,13.7,0.4,10169.6
57328,20220607203150,15.0,1025.0,51,108,6.4,1.1,10425.4
57405,20220607203150,10.8,1006.7,47,299,12.4,0.0,10485.1
57411,20220607203150,26.7,1008.9,24,345,10.7,1.0,10302.1
57503,20220607203150,33.0,1006.0,1,182,14.0,0.6,10467.5
57604,20220607203150,21.4,1007.0,67,327,2.7,1.2,10348.9
57608,20220607203150,27.2,1019.1,43,0,5.0,0.4,10213.8
54525,20220607203150,25.2,1026.3,75,103,10.2,0.1,10179.2
54527,20220607203150,17.5,1014.5,4,260,8.5,1.2,10382.1
54623,20220607203150,3.1,1004.4,69,217,13.5,1.0,10477.1
55228,20220607203150,18.0,1001.8,52,36,11.9,1.3,10261.1
55248,20220607203150,25.4,1008.1,88,155,11.1,1.3,10485.5
55279,20220607203150,0.7,1015.3,80,227,9.8,0.2,10092.9
55294,20220607203150,25.7,1017.8,54,243,11.3,0.6,10119.9
55299,20220607203150,31.5,1025.8,37,34,11.1,1.5,10445.2
55437,20220607203150,9.3,1025.7,12,113,12.5,0.3,10173.6
55472,20220607203150,4.4,1015.6,64,141,2.9,0.2,10325.6
55493,20220607203150,20.7,1017.6,61,48,1.5,1.0,10479.8
55569,20220607203150,14.1,1022.8,57,330,14.6,1.2,10319.1
55578,20220607203150,13.6,1018.1,20,254,7.3,0.7,10185.1
55585,20220607203150,1.8,1013.6,53,134,5.2,1.1,10197.4
55591,20220607203150,26.6,1007.4,69,156,8.6,1.3,10385.5
55598,20220607203150,10.4,1001.3,68,281,8.1,0.7,10141.3
55655,20220607203150,4.2,1013.5,60,79,10.6,1.1,10216.8
55664,20220607203150,6.0,1017.9,87,249,5.0,1.0,10102.9
55680,20220607203150,25.0,1005.1,3,48,6.5,1.5,10282.9
55681,20220607203150,18.4,1006.5,41,34,4.5,0.0,10372.7
55690,20220607203150,6.1,1020.5,51,337,10.7,1.4,10072.7
55696,20220607203150,7.9,1016.3,88,76,0.7,1.3,10192.7
55773,20220607203150,29.5,1006.0,41,165,12.1,0.7,10126.5
56106,20220607203150,7.1,1021.6,63,262,11.8,0.3,10089.8
56116,20220607203150,30.1,1018.8,37,63,5.0,0.3,10313.4
56137,20220607203150,11.3,1018.1,2,273,14.4,0.0,10498.3
56202,20220607203150,32.0,1008.0,48,244,13.1,0.0,10156.7
56223,20220607203150,9.1,1014.5,36,115,10.3,1.0,10366.3
56227,20220607203150,17.3,1024.3,40,76,6.8,1.5,10200.8
56312,20220607203150,11.8,1014.4,32,96,11.5,0.5,10471.2
56331,20220607203150,7.1,1017.0,25,274,4.1,0.3,10297.3
56434,20220607203150,6.7,1007.5,61,138,0.2,1.5,10395.3
51053,20220607203150,14.1,1023.2,65,206,0.0,0.3,10367.8
51059,20220607203150,5.0,1015.8,42,329,9.5,0.1,10367.5
51060,20220607203150,26.5,1008.3,20,94,8.3,1.1,10385.2
51068,20220607203150,30.5,1021.6,24,318,8.6,1.5,10225.2
51076,20220607203150,2.0,1015.2,4,44,13.2,0.7,10465.6
51087,20220607203150,7.3,1006.2,86,5,0.2,0.3,10192.1
51133,20220607203150,12.7,1013.2,12,202,11.2,1.1,10099.3
51156,20220607203150,32.8,1005.5,81,4,5.3,1.5,10451.1
51186,20220607203150,4.7,1008.3,4,101,12.3,1.0,10445.4
51232,20220607203150,30.0,1008.7,1,11,9.9,1.0,10374.8
51238,20220607203150,5.4,1010.2,43,161,12.1,0.6,10269.5
51241,20220607203150,14.9,1001.1,4,232,7.1,1.2,10473.7
51243,20220607203150,18.2,1013.9,84,317,2.8,1.0,10022.1
51288,20220607203150,26.9,1008.9,28,180,12.6,0.8,10347.3
51330,20220607203150,33.8,1006.3,1,282,13.7,0.6,10222.5
51334,20220607203150,23.4,1010.3,100,3,8.9,1.0,10214.4
51346,20220607203150,6.9,1015.8,37,98,12.8,1.5,10269.3
51358,20220607203150,24.4,1007.6,58,171,11.0,0.4,10498.0
51365,20220607203150,26.4,1000.6,75,215,3.6,0.6,10255.6
51367,20220607203150,8.1,1004.4,33,205,1.7,1.1,10322.6
51379,20220607203150,15.3,1016.8,9,132,7.8,0.4,10414.9
51431,20220607203150,30.6,1015.2,22,98,12.8,0.6,10048.3
51433,20220607203150,29.6,1017.4,53,288,8.3,1.1,10357.6
51437,20220607203150,24.9,1017.3,45,187,7.4,1.2,10366.2
51463,20220607203150,11.9,1016.2,14,63,0.2,1.3,10247.6
51467,20220607203150,1.7,1002.7,42,241,13.4,1.4,10443.1
51469,20220607203150,10.0,1013.2,42,171,10.8,1.3,10167.1
51470,20220607203150,11.4,1017.4,75,355,13.0,1.0,10302.7
51477,20220607203150,34.5,1003.2,99,48,6.1,0.7,10460.0
51495,20220607203150,27.6,1014.4,31,23,10.1,0.3,10038.7
51526,20220607203150,24.7,1013.7,97,130,12.9,0.5,10361.6
51542,20220607203150,26.0,1001.2,34,113,5.9,0.3,10275.5
51567,20220607203150,1.9,1023.0,15,85,2.9,0.1,10311.4
51573,20220607203150,29.7,1005.6,50,33,6.1,0.8,10409.8
51581,20220607203150,17.2,1007.5,86,292,4.3,1.3,10242.6
51628,20220607203150,22.4,1015.0,56,214,10.4,1.2,10177.4
51633,20220607203150,17.8,1000.0,1,44,3.2,0.7,10441.8
51639,20220607203150,32.9,1008.0,49,255,10.6,1.3,10255.7
51642,20220607203150,30.3,1025.6,9,224,3.9,0.9,10329.7
51644,20220607203150,34.1,1007.8,39,88,9.8,1.3,10481.0
51655,20220607203150,16.2,1007.6,76,140,13.8,1.1,10399.2
51656,20220607203150,12.8,1001.2,80,275,12.2,0.3,10330.2
51701,20220607203150,33.4,1016.3,51,320,6.2,1.0,10352.6
51704,20220607203150,0.6,1008.1,21,77,8.6,0.6,10139.6
51705,20220607203150,33.6,1005.1,25,192,14.2,0.3,10046.7
51709,20220607203150,0.7,1020.7,90,232,11.9,0.0,10075.0
51711,20220607203150,21.8,1017.2,78,343,12.8,0.7,10433.5
51716,20220607203150,15.8,1014.4,61,65,9.7,1.2,10255.4
51720,20220607203150,8.5,1011.3,32,331,4.9,0.8,10009.2
51730,20220607203150,6.0,1005.7,28,245,3.4,1.3,10457.5
51747,20220607203150,2.0,1019.2,17,328,13.7,0.5,10110.4
51765,20220607203150,0.8,1003.4,99,319,11.5,0.6,10034.8
51777,20220607203150,32.7,1008.1,39,59,13.4,0.1,10474.1
51804,20220607203150,25.3,1007.2,38,50,8.5,0.8,10154.3
51810,20220607203150,5.4,1002.5,85,227,2.3,0.4,10013.9
51811,20220607203150,15.8,1026.2,3,49,7.3,0.1,10218.1
51818,20220607203150,26.4,1014.6,45,213,10.4,1.4,10100.8
51828,20220607203150,22.4,1020.8,27,45,8.3,0.7,10288.2
51839,20220607203150,15.7,1018.5,63,301,6.5,1.0,10406.1
51855,20220607203150,17.3,1022.8,1,284,9.7,1.5,10167.2
51931,20220607203150,17.4,1022.6,26,223,1.9,0.5,10387.1
52101,20220607203150,27.7,1008.3,22,346,5.9,1.1,10307.4
52112,20220607203150,4.4,1020.0,100,354,9.5,1.4,10119.6
52118,20220607203150,32.6,1012.0,81,345,1.1,1.3,10256.5
52203,20220607203150,21.4,1013.1,48,83,9.4,0.0,10009.3
52313,20220607203150,21.5,1010.4,15,229,14.9,1.1,10151.2
56444,20220607203150,3.4,1023.2,1,184,0.2,0.7,10400.6
56533,20220607203150,4.1,1012.5,79,293,7.8,1.0,10440.6
56543,20220607203150,14.1,1004.6,33,211,2.7,0.7,10346.5
56548,20220607203150,18.1,1010.1,81,107,9.7,0.7,10305.5
56586,20220607203150,14.5,1008.9,85,267,12.1,0.8,10155.9
56643,20220607203150,0.0,1006.3,83,264,10.5,0.8,10130.2
56651,20220607203150,31.6,1022.1,9,16,1.2,0.0,10087.9
56664,20220607203150,22.0,1020.9,15,93,12.3,0.3,10012.3
56684,20220607203150,24.7,1017.4,82,219,2.8,0.9,10412.9
56739,20220607203150,24.3,1017.4,92,25,4.4,0.1,10164.6
56748,20220607203150,3.0,1005.1,89,347,0.7,1.2,10008.7
56751,20220607203150,5.8,1021.4,92,141,1.0,1.0,10220.4
56763,20220607203150,12.2,1017.0,80,8,4.9,1.2,10210.8
56768,20220607203150,22.7,1003.5,55,137,3.6,1.3,10218.5
56778,20220607203150,13.4,1014.6,6,281,5.7,1.3,10267.1
56786,20220607203150,6.8,1017.8,85,277,3.4,1.5,10146.7
56838,20220607203150,1.0,1008.5,79,222,4.0,0.9,10269.6
56856,20220607203150,18.2,1022.7,19,257,0.4,1.2,10316.7
56872,20220607203150,26.2,1005.7,2,270,14.3,1.0,10439.5
56875,20220607203150,27.3,1017.8,25,8,4.9,1.2,10208.2
56886,20220607203150,25.7,1013.5,57,330,2.1,1.4,10392.6
56946,20220607203150,13.9,1024.8,56,113,2.2,0.1,10159.7
56950,20220607203150,16.4,1023.5,69,246,2.4,0.2,10338.8
56951,20220607203150,19.8,1005.8,92,291,3.2,0.7,10029.7
56954,20220607203150,9.0,1016.5,49,156,6.1,0.9,10444.8
