站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58507,20220605201534,28.3,1004.4,37,90,6.9,0.9,10484.0
58519,20220605201534,19.5,1017.1,43,268,10.8,1.0,10356.3
58527,20220605201534,23.5,1011.4,56,273,8.1,0.1,10004.6
58600,20220605201534,25.2,1012.5,11,35,0.5,1.2,10153.5
58606,20220605201534,30.1,1014.2,76,179,3.1,0.8,10209.1
58608,20220605201534,14.3,1023.1,99,140,2.2,0.4,10097.9
58622,20220605201534,14.1,1001.4,58,5,11.8,0.4,10339.2
58626,20220605201534,13.3,1024.3,33,239,4.8,0.6,10349.4
58634,20220605201534,28.1,1020.3,59,43,7.0,1.4,10365.2
58637,20220605201534,19.0,1007.5,29,277,4.1,1.4,10426.9
58705,20220605201534,14.9,1016.3,50,351,4.4,1.5,10311.9
58715,20220605201534,10.6,1011.8,68,165,0.7,1.5,10062.4
58718,20220605201534,19.3,1012.3,84,131,9.8,1.4,10206.2
58806,20220605201534,22.6,1008.3,61,315,12.8,0.8,10312.7
58813,20220605201534,12.8,1003.3,62,97,13.8,0.2,10407.3
59092,20220605201534,29.7,1010.4,18,358,9.3,0.0,10218.3
59102,20220605201534,3.8,1006.5,2,267,13.0,0.0,10049.7
54236,20220605201534,7.3,1023.8,65,0,0.6,0.9,10126.9
54237,20220605201534,24.0,1025.9,60,198,14.0,0.4,10433.7
54243,20220605201534,9.6,1015.0,89,25,10.2,0.5,10375.5
54254,20220605201534,16.3,1005.8,80,219,8.0,1.2,10114.9
54259,20220605201534,12.1,1018.4,78,93,4.7,0.9,10292.5
54324,20220605201534,2.2,1018.7,21,82,14.2,1.1,10036.8
54326,20220605201534,25.2,1022.4,53,132,3.2,0.0,10151.1
54333,20220605201534,21.0,1002.1,94,283,4.4,0.0,10255.4
54334,20220605201534,20.0,1003.2,41,78,7.8,0.9,10037.3
54335,20220605201534,3.5,1020.5,78,291,8.7,0.2,10275.7
54337,20220605201534,11.6,1015.4,79,53,13.1,0.6,10494.2
54339,20220605201534,9.2,1008.4,8,41,12.7,0.4,10036.6
54342,20220605201534,8.7,1009.9,19,107,3.8,1.4,10021.4
54346,20220605201534,14.9,1024.0,71,353,4.5,0.7,10413.7
54349,20220605201534,19.9,1010.7,4,226,7.9,0.1,10413.2
54351,20220605201534,24.0,1010.6,62,215,4.2,0.9,10415.4
54353,20220605201534,31.1,1014.0,65,63,0.4,0.6,10165.4
54365,20220605201534,23.2,1020.9,82,120,2.4,0.3,10295.8
54452,20220605201534,4.9,1023.5,32,96,5.0,1.0,10333.8
54454,20220605201534,22.5,1025.2,6,159,13.5,0.3,10377.4
54455,20220605201534,13.9,1005.0,95,340,11.5,0.2,10014.8
54470,20220605201534,27.6,1024.9,87,56,3.8,1.1,10276.3
54471,20220605201534,3.1,1020.0,84,296,12.1,0.2,10341.4
54472,20220605201534,20.5,1020.5,19,232,6.9,1.2,10402.4
54476,20220605201534,29.8,1022.0,10,293,8.5,1.1,10384.3
54486,20220605201534,11.3,1011.5,29,72,5.9,0.3,10099.3
54493,20220605201534,16.7,1000.2,19,234,0.5,0.5,10121.8
54497,20220605201534,20.1,1003.9,48,19,2.1,1.4,10367.2
54563,20220605201534,31.2,1007.9,47,77,3.9,1.5,10187.1
54579,20220605201534,1.3,1007.2,16,16,2.7,0.0,10447.8
54584,20220605201534,31.5,1006.1,91,77,4.5,1.2,10201.1
54660,20220605201534,20.0,1024.3,56,228,3.2,0.6,10200.0
54662,20220605201534,5.6,1014.2,83,285,11.6,0.4,10040.8
50425,20220605201534,31.8,1018.0,26,203,9.7,0.9,10021.7
50434,20220605201534,2.9,1011.4,62,344,10.2,0.7,10158.4
50514,20220605201534,21.9,1015.6,59,348,7.4,0.9,10475.9
50527,20220605201534,3.2,1005.9,9,151,9.4,1.0,10235.7
50548,20220605201534,8.1,1009.6,4,290,0.6,0.5,10463.0
50603,20220605201534,34.1,1010.9,66,100,6.5,0.6,10175.1
50618,20220605201534,8.4,1007.4,52,96,14.2,0.9,10239.5
50632,20220605201534,23.7,1012.1,46,224,4.7,0.5,10288.7
50639,20220605201534,12.0,1019.2,49,344,1.8,1.1,10264.5
50727,20220605201534,34.3,1002.7,80,9,0.8,0.1,10146.0
50834,20220605201534,34.7,1011.8,59,224,0.5,1.3,10283.6
50838,20220605201534,19.2,1020.7,82,266,10.0,0.2,10256.0
50915,20220605201534,29.6,1015.3,31,63,3.1,0.6,10263.0
50924,20220605201534,13.6,1002.6,26,254,11.6,0.1,10240.9
52267,20220605201534,1.7,1023.2,18,302,2.7,0.7,10076.0
52495,20220605201534,13.2,1006.4,12,172,1.3,1.3,10487.8
52576,20220605201534,15.7,1025.1,41,246,10.5,1.0,10114.3
53068,20220605201534,27.8,1018.7,10,27,13.6,1.4,10352.9
53083,20220605201534,0.4,1008.1,22,300,14.5,1.4,10027.2
53149,20220605201534,15.9,1016.8,82,129,5.9,0.0,10142.3
53192,20220605201534,31.8,1017.2,92,178,10.9,0.4,10200.9
53195,20220605201534,16.4,1014.3,67,154,6.3,1.1,10266.9
53276,20220605201534,33.1,1021.3,60,173,0.5,0.1,10354.9
53336,20220605201534,29.2,1013.1,69,37,4.1,1.3,10088.4
53352,20220605201534,15.2,1012.5,81,127,8.3,0.8,10202.8
53362,20220605201534,21.4,1020.8,75,180,6.8,0.0,10396.5
53367,20220605201534,0.2,1023.4,60,90,3.4,0.3,10246.6
53391,20220605201534,25.2,1018.2,22,32,2.5,1.3,10208.5
53446,20220605201534,22.7,1004.2,9,1,3.9,0.9,10279.5
53463,20220605201534,8.6,1022.3,67,66,7.3,1.2,10322.6
53480,20220605201534,5.7,1022.9,45,33,10.5,0.8,10413.8
53502,20220605201534,28.3,1015.2,44,201,3.1,0.4,10356.7
53513,20220605201534,17.4,1008.7,47,347,0.1,1.1,10273.2
53529,20220605201534,6.5,1002.6,50,125,6.1,0.7,10111.6
53543,20220605201534,27.5,1006.9,15,177,4.5,1.0,10365.5
53547,20220605201534,6.4,1008.1,59,42,4.5,0.1,10088.6
53602,20220605201534,10.3,1011.9,53,215,12.8,1.0,10481.1
54012,20220605201534,12.4,1014.5,16,115,10.1,0.5,10475.8
54026,20220605201534,12.0,1016.6,77,168,4.8,1.4,10107.8
54027,20220605201534,10.5,1000.7,29,206,6.9,1.0,10289.5
54102,20220605201534,12.4,1017.3,68,325,6.2,1.5,10024.1
54115,20220605201534,14.3,1001.2,47,175,7.5,1.4,10482.4
54134,20220605201534,35.0,1016.3,44,271,6.9,1.1,10161.6
54135,20220605201534,5.7,1003.3,70,143,6.6,0.6,10452.3
54208,20220605201534,29.8,1015.8,2,53,3.2,0.0,10324.9
54213,20220605201534,25.7,1020.2,31,291,10.6,1.3,10110.5
54218,20220605201534,20.5,1002.8,70,320,7.8,0.9,10213.7
54226,20220605201534,32.1,1015.1,95,197,10.2,0.0,10455.8
53519,20220605201534,2.2,1004.9,42,77,10.2,1.4,10476.3
53612,20220605201534,10.1,1014.4,14,71,0.1,1.1,10454.2
53614,20220605201534,12.9,1025.4,41,101,1.9,0.2,10414.1
53615,20220605201534,0.4,1016.2,57,207,6.5,0.2,10457.7
53704,20220605201534,18.5,1011.6,97,117,13.0,0.9,10054.0
53705,20220605201534,18.2,1016.3,62,209,9.7,1.0,10409.7
53723,20220605201534,19.2,1015.4,27,159,4.6,1.5,10141.6
53806,20220605201534,5.1,1013.1,6,155,6.0,0.5,10329.1
53810,20220605201534,12.9,1006.4,31,97,13.0,0.6,10492.5
53817,20220605201534,5.1,1012.0,34,186,0.0,1.4,10240.2
53903,20220605201534,23.5,1011.8,21,29,3.9,0.6,10473.4
53910,20220605201534,4.9,1000.2,14,173,10.0,1.0,10380.9
51886,20220605201534,10.4,1017.2,87,270,14.6,0.0,10124.9
52602,20220605201534,2.4,1016.7,74,109,5.9,1.4,10224.8
52633,20220605201534,5.6,1012.7,4,118,7.2,1.5,10203.1
52645,20220605201534,8.3,1015.3,68,69,14.1,0.0,10199.2
52657,20220605201534,17.9,1025.3,27,356,8.7,1.2,10334.4
52707,20220605201534,29.0,1003.0,86,141,2.4,0.6,10126.5
52713,20220605201534,4.4,1015.4,39,82,7.3,1.3,10039.2
52737,20220605201534,34.4,1024.3,60,40,9.2,0.3,10083.3
52754,20220605201534,21.9,1022.1,69,38,6.6,1.0,10413.2
52765,20220605201534,34.5,1018.6,33,228,9.3,1.3,10032.9
52818,20220605201534,23.5,1000.5,6,261,4.9,1.5,10482.7
52825,20220605201534,32.0,1005.7,97,320,0.7,0.4,10498.4
52833,20220605201534,10.3,1017.0,47,16,14.8,1.4,10279.7
52836,20220605201534,9.2,1024.7,2,210,12.5,1.4,10127.0
52842,20220605201534,21.7,1005.0,14,209,3.7,1.4,10227.7
52856,20220605201534,29.3,1007.1,91,171,0.0,1.5,10398.7
52866,20220605201534,27.9,1006.0,17,31,3.2,1.0,10122.7
52868,20220605201534,25.5,1010.8,16,237,4.2,0.8,10191.2
52876,20220605201534,3.6,1026.4,80,251,6.2,0.0,10059.2
52908,20220605201534,26.5,1015.5,75,170,2.3,0.9,10280.4
52943,20220605201534,21.7,1020.9,85,226,5.1,1.2,10297.2
52955,20220605201534,2.7,1012.6,98,217,14.4,0.0,10191.3
52974,20220605201534,4.9,1017.6,36,47,3.7,0.6,10430.7
56004,20220605201534,22.0,1001.5,31,243,7.2,0.0,10366.8
56018,20220605201534,2.4,1004.8,47,133,7.7,1.0,10069.9
56021,20220605201534,22.2,1004.0,10,105,5.1,1.0,10069.2
56029,20220605201534,10.7,1023.6,51,307,5.2,0.9,10112.3
56033,20220605201534,25.2,1023.0,97,293,6.5,1.0,10491.0
56034,20220605201534,6.5,1002.4,90,224,5.8,1.5,10124.4
56043,20220605201534,0.4,1013.4,22,218,10.4,0.6,10365.4
56046,20220605201534,3.4,1006.1,71,186,1.2,0.0,10019.6
56065,20220605201534,3.1,1004.9,40,227,1.4,1.1,10214.6
56067,20220605201534,19.1,1017.3,97,110,9.7,0.5,10201.5
56125,20220605201534,5.1,1005.9,18,65,9.4,1.0,10189.5
56151,20220605201534,12.4,1003.3,3,68,1.4,1.3,10213.8
54715,20220605201534,32.6,1022.5,60,22,0.7,1.0,10098.7
54725,20220605201534,21.7,1008.5,3,85,4.8,1.0,10117.9
54727,20220605201534,8.1,1010.3,83,285,1.4,1.5,10094.2
54744,20220605201534,22.3,1009.2,18,321,1.5,0.0,10078.3
54751,20220605201534,17.7,1020.5,89,107,14.2,1.5,10437.2
54753,20220605201534,21.0,1022.3,3,185,13.3,0.4,10002.5
54764,20220605201534,27.8,1008.0,58,132,4.5,0.4,10282.3
54774,20220605201534,9.3,1003.3,93,182,3.7,0.9,10057.9
54776,20220605201534,20.8,1007.3,57,133,12.8,0.8,10044.8
54808,20220605201534,16.4,1010.4,94,194,4.2,0.4,10130.1
54823,20220605201534,34.9,1026.2,34,139,10.9,0.3,10100.6
54826,20220605201534,13.0,1000.0,82,258,13.0,0.9,10391.7
54836,20220605201534,7.5,1014.9,28,272,12.0,1.1,10345.1
54842,20220605201534,33.3,1014.2,51,83,2.8,0.0,10484.4
54843,20220605201534,21.4,1004.4,50,327,9.6,1.1,10314.3
54857,20220605201534,23.1,1015.3,51,82,6.3,1.1,10225.1
54863,20220605201534,5.3,1008.8,73,263,9.5,1.1,10322.5
54909,20220605201534,13.7,1023.2,95,245,11.9,0.4,10446.0
54916,20220605201534,15.9,1000.7,40,29,13.6,0.8,10222.5
54929,20220605201534,26.7,1018.0,76,273,10.3,1.0,10159.8
54936,20220605201534,6.8,1003.6,41,246,7.0,1.2,10184.4
54945,20220605201534,0.3,1022.4,70,140,0.1,0.3,10074.6
58034,20220605201534,21.7,1017.5,87,41,10.4,0.1,10188.2
53478,20220605201534,6.4,1002.3,59,106,4.3,1.0,10309.4
53487,20220605201534,4.0,1014.9,27,117,2.7,1.4,10486.1
53490,20220605201534,14.6,1020.1,66,284,4.7,1.4,10011.9
53564,20220605201534,34.6,1023.5,95,212,1.2,0.4,10152.2
53578,20220605201534,9.8,1012.5,36,259,13.0,1.3,10237.2
53579,20220605201534,32.0,1021.4,57,124,9.5,1.5,10102.3
53588,20220605201534,24.0,1026.3,30,152,8.6,0.6,10144.3
53594,20220605201534,19.0,1010.8,38,165,3.5,0.7,10077.3
53663,20220605201534,20.4,1000.3,3,327,7.8,0.9,10144.8
53664,20220605201534,10.4,1014.5,65,215,6.6,0.1,10374.2
53673,20220605201534,25.8,1009.3,55,127,6.3,1.1,10344.5
53687,20220605201534,0.9,1004.7,1,305,1.7,1.0,10084.0
53764,20220605201534,11.5,1004.8,81,31,14.1,1.5,10034.3
53772,20220605201534,25.3,1000.9,98,321,10.9,0.2,10290.4
53775,20220605201534,10.4,1021.5,30,0,4.5,1.1,10332.2
53787,20220605201534,15.7,1001.5,39,182,5.4,0.3,10155.0
53853,20220605201534,31.1,1011.1,72,93,10.4,1.5,10374.0
53859,20220605201534,12.7,1002.8,48,171,1.3,1.2,10146.5
53863,20220605201534,27.3,1023.8,23,132,4.5,1.1,10303.6
53868,20220605201534,23.2,1025.3,20,93,11.0,0.2,10243.8
53877,20220605201534,24.9,1015.6,16,108,13.2,1.0,10221.3
53882,20220605201534,27.3,1012.2,91,76,8.2,0.1,10233.0
53884,20220605201534,9.9,1006.6,14,22,9.6,0.3,10152.8
53959,20220605201534,26.0,1008.5,68,186,13.0,1.0,10287.5
53963,20220605201534,19.5,1013.8,60,37,4.9,0.6,10308.6
53968,20220605201534,26.8,1006.0,61,20,0.9,1.0,10468.9
53975,20220605201534,25.6,1006.4,17,59,8.2,1.3,10063.4
57052,20220605201534,31.3,1009.3,88,4,10.8,1.0,10228.2
53646,20220605201534,25.3,1005.0,55,51,9.5,0.1,10498.1
53651,20220605201534,13.9,1001.0,87,326,10.5,1.4,10005.6
53725,20220605201534,9.9,1009.3,8,47,9.9,0.3,10458.5
53735,20220605201534,9.4,1013.0,60,261,7.3,0.7,10165.8
53738,20220605201534,5.4,1004.0,98,314,5.2,1.5,10273.8
53740,20220605201534,28.6,1015.2,47,83,0.7,0.0,10016.4
53754,20220605201534,14.3,1004.3,21,150,3.8,0.7,10113.9
53845,20220605201534,21.5,1025.7,37,100,10.9,1.1,10147.1
53854,20220605201534,12.7,1012.4,68,109,0.2,1.2,10247.2
53929,20220605201534,14.2,1019.8,2,194,3.7,0.3,10286.7
53942,20220605201534,26.1,1020.8,24,80,6.8,1.1,10097.8
53948,20220605201534,27.2,1008.4,80,55,2.8,0.3,10083.3
53955,20220605201534,4.8,1006.8,98,245,0.9,0.0,10279.3
57003,20220605201534,20.7,1023.8,90,80,5.3,0.6,10067.7
57025,20220605201534,3.6,1003.1,77,36,7.7,1.5,10117.9
57028,20220605201534,16.7,1013.1,91,26,7.0,1.3,10306.7
57030,20220605201534,13.5,1006.4,22,48,5.2,1.0,10338.1
57034,20220605201534,4.7,1013.1,12,327,11.9,0.9,10287.6
57037,20220605201534,3.7,1025.5,74,262,8.7,0.9,10132.5
57046,20220605201534,28.2,1007.2,99,53,14.8,0.8,10105.4
57048,20220605201534,21.6,1011.7,74,271,0.1,0.6,10171.2
57049,20220605201534,23.7,1022.9,78,248,5.2,0.4,10063.2
57106,20220605201534,1.6,1023.1,95,314,3.7,0.0,10433.7
57124,20220605201534,33.2,1007.1,60,324,7.4,0.2,10257.9
57127,20220605201534,34.8,1023.0,30,275,6.4,0.2,10124.2
57131,20220605201534,26.9,1020.0,78,342,11.4,1.4,10132.3
57134,20220605201534,11.0,1002.5,39,180,13.6,1.3,10105.9
57140,20220605201534,29.1,1001.3,97,243,7.4,1.1,10334.5
57143,20220605201534,33.1,1006.0,6,93,6.6,0.2,10220.4
57144,20220605201534,10.9,1004.3,87,8,3.8,1.1,10493.8
57154,20220605201534,21.3,1021.0,14,294,6.5,1.2,10407.2
57211,20220605201534,29.8,1023.2,3,291,4.0,0.2,10237.3
57232,20220605201534,0.3,1007.8,83,45,7.1,1.5,10095.7
57238,20220605201534,21.9,1024.5,59,139,6.5,1.2,10455.2
57245,20220605201534,30.2,1007.9,43,261,12.9,1.5,10093.9
57343,20220605201534,15.3,1020.6,51,252,5.0,0.8,10406.5
58362,20220605201534,34.8,1018.7,18,287,0.8,0.3,10065.6
56038,20220605201534,23.2,1002.0,63,118,1.5,0.0,10264.9
56079,20220605201534,14.0,1024.1,62,145,2.5,0.7,10403.6
56144,20220605201534,21.9,1024.7,35,3,7.6,0.0,10393.7
56146,20220605201534,14.1,1008.4,91,337,4.3,1.2,10344.2
56152,20220605201534,4.8,1014.6,49,190,10.4,0.2,10470.7
56167,20220605201534,20.1,1025.4,91,214,0.0,0.3,10366.3
56172,20220605201534,25.1,1023.1,39,254,2.0,0.0,10494.8
56173,20220605201534,0.9,1019.3,98,313,14.9,0.0,10356.1
56178,20220605201534,29.8,1021.0,19,184,11.3,0.6,10423.6
56182,20220605201534,27.2,1001.0,28,51,1.4,0.1,10267.4
56187,20220605201534,4.2,1002.5,37,113,2.6,1.4,10069.2
56188,20220605201534,15.2,1015.0,71,105,6.1,0.3,10349.0
56196,20220605201534,24.9,1015.2,61,133,5.9,0.6,10387.7
56247,20220605201534,1.5,1014.8,78,96,3.0,0.0,10197.1
56251,20220605201534,11.6,1009.7,85,230,14.2,0.5,10372.8
56257,20220605201534,23.0,1007.6,85,20,0.4,1.0,10491.6
56287,20220605201534,24.8,1010.8,37,297,8.3,0.4,10398.0
56357,20220605201534,10.0,1000.9,34,59,2.9,0.2,10417.0
56374,20220605201534,0.6,1025.4,56,66,8.8,1.2,10080.5
56385,20220605201534,13.2,1005.0,26,144,1.8,0.1,10092.0
56386,20220605201534,23.8,1000.5,42,207,3.8,0.9,10089.8
56459,20220605201534,16.9,1000.3,49,106,10.9,1.3,10385.3
56462,20220605201534,4.5,1000.1,54,220,5.7,0.9,10406.5
56475,20220605201534,15.5,1010.3,29,17,2.0,0.9,10131.1
56479,20220605201534,22.7,1000.9,10,113,7.9,1.4,10228.2
56485,20220605201534,9.7,1009.5,18,103,10.8,0.9,10341.0
56492,20220605201534,8.2,1010.8,99,287,4.1,0.0,10436.7
56565,20220605201534,19.2,1005.0,20,5,12.0,1.1,10483.5
56571,20220605201534,23.7,1025.7,8,230,6.6,0.4,10067.7
56666,20220605201534,15.2,1010.8,97,328,5.0,0.1,10482.0
56671,20220605201534,19.8,1017.3,73,359,8.3,1.5,10500.0
57206,20220605201534,30.0,1025.5,100,6,9.2,1.4,10448.2
57237,20220605201534,1.1,1017.7,98,194,11.9,0.8,10016.1
57306,20220605201534,29.7,1021.4,33,134,4.4,0.0,10145.0
57313,20220605201534,12.6,1017.2,67,297,8.2,1.4,10352.2
57314,20220605201534,2.5,1015.6,77,253,3.8,0.3,10411.8
57328,20220605201534,23.0,1002.0,95,34,1.2,0.7,10234.7
57405,20220605201534,1.1,1022.6,90,218,7.7,0.5,10106.1
57411,20220605201534,34.1,1000.3,59,170,5.0,0.4,10349.8
57503,20220605201534,10.7,1014.4,18,321,3.2,1.3,10224.6
57604,20220605201534,2.3,1003.7,70,73,11.7,0.7,10359.5
57608,20220605201534,4.2,1018.8,1,42,6.1,1.3,10425.1
54525,20220605201534,22.5,1016.7,89,161,1.7,0.2,10279.9
54527,20220605201534,27.3,1019.5,65,65,14.4,0.5,10326.7
54623,20220605201534,27.8,1024.8,5,119,10.0,0.1,10289.1
55228,20220605201534,30.8,1026.3,6,278,9.8,0.5,10482.7
55248,20220605201534,19.5,1022.9,45,139,1.3,0.8,10112.6
55279,20220605201534,7.6,1001.5,97,203,5.7,0.0,10294.4
55294,20220605201534,16.9,1008.8,67,302,2.3,0.6,10090.2
55299,20220605201534,0.0,1010.7,39,92,3.7,1.1,10391.7
55437,20220605201534,33.4,1006.0,55,248,0.4,1.4,10052.2
55472,20220605201534,6.9,1025.4,12,62,6.7,0.0,10051.7
55493,20220605201534,27.7,1025.2,14,310,11.6,1.1,10182.5
55569,20220605201534,0.8,1016.0,98,135,10.2,0.8,10108.6
55578,20220605201534,33.5,1002.3,3,228,13.8,0.8,10167.0
55585,20220605201534,3.7,1008.1,76,242,4.5,0.7,10415.7
55591,20220605201534,26.5,1009.7,23,289,1.9,0.7,10334.2
55598,20220605201534,22.9,1004.4,36,139,2.4,0.4,10442.4
55655,20220605201534,13.7,1020.5,6,220,0.4,0.3,10212.6
55664,20220605201534,21.4,1003.0,78,277,3.1,1.3,10321.4
55680,20220605201534,31.1,1007.7,68,143,3.9,0.1,10114.9
55681,20220605201534,11.3,1004.7,56,80,14.8,0.2,10092.1
55690,20220605201534,8.9,1003.9,26,253,4.5,0.2,10259.2
55696,20220605201534,17.0,1018.9,76,175,11.4,0.8,10089.7
55773,20220605201534,5.3,1003.7,36,85,4.9,1.1,10425.1
56106,20220605201534,18.5,1023.6,53,63,7.5,0.3,10421.4
56116,20220605201534,33.4,1023.4,35,298,2.6,1.5,10151.5
56137,20220605201534,17.4,1003.3,78,74,8.7,0.4,10280.9
56202,20220605201534,8.5,1015.4,7,30,1.8,0.1,10123.9
56223,20220605201534,14.4,1017.3,49,320,4.7,1.3,10030.6
56227,20220605201534,9.5,1016.2,19,248,1.4,0.0,10031.0
56312,20220605201534,33.7,1001.5,2,313,0.9,0.3,10031.9
56331,20220605201534,10.3,1010.0,61,34,4.6,1.0,10344.2
56434,20220605201534,30.2,1021.5,85,275,5.8,1.3,10467.3
51053,20220605201534,21.4,1015.1,64,40,10.0,0.9,10473.8
51059,20220605201534,2.4,1011.8,79,154,10.3,0.3,10021.6
51060,20220605201534,17.0,1010.2,59,155,10.0,0.3,10163.2
51068,20220605201534,6.3,1020.0,26,113,9.5,1.0,10394.1
51076,20220605201534,3.5,1005.0,1,123,8.1,1.1,10434.0
51087,20220605201534,32.9,1020.8,76,228,13.8,0.5,10169.1
51133,20220605201534,15.3,1004.7,75,98,0.1,0.8,10371.3
51156,20220605201534,19.2,1012.3,95,112,3.9,0.0,10417.7
51186,20220605201534,32.1,1021.0,19,84,2.7,0.6,10002.6
51232,20220605201534,25.0,1001.5,56,93,13.3,1.5,10177.3
51238,20220605201534,6.6,1006.8,49,228,2.7,1.0,10099.0
51241,20220605201534,13.8,1022.6,5,114,1.0,1.4,10363.7
51243,20220605201534,32.0,1026.0,5,9,5.2,1.0,10185.8
51288,20220605201534,16.9,1009.4,95,59,7.9,0.1,10097.6
51330,20220605201534,31.2,1005.1,79,18,7.7,1.0,10077.2
51334,20220605201534,17.9,1003.0,90,335,5.7,0.9,10123.0
51346,20220605201534,15.8,1004.0,9,100,6.8,0.8,10443.2
51358,20220605201534,24.7,1019.5,96,192,3.4,0.9,10398.4
51365,20220605201534,19.2,1015.3,81,10,7.9,1.5,10424.4
51367,20220605201534,18.1,1010.0,32,163,8.6,0.0,10122.5
51379,20220605201534,10.5,1008.7,73,306,11.4,0.1,10335.2
51431,20220605201534,3.2,1023.2,48,325,8.8,1.5,10118.4
51433,20220605201534,9.9,1012.6,5,130,13.1,1.3,10285.6
51437,20220605201534,23.6,1004.9,93,111,13.1,1.1,10053.6
51463,20220605201534,13.4,1003.7,38,336,11.4,0.1,10117.0
51467,20220605201534,13.3,1025.4,21,163,14.4,0.4,10104.3
51469,20220605201534,6.5,1016.5,30,38,5.1,1.4,10334.0
51470,20220605201534,13.3,1019.6,73,198,6.7,0.5,10357.0
51477,20220605201534,13.5,1019.2,9,160,4.0,0.5,10147.4
51495,20220605201534,22.7,1010.8,20,277,5.5,0.3,10342.0
51526,20220605201534,3.1,1009.4,22,213,7.4,1.5,10014.1
51542,20220605201534,17.2,1021.2,45,53,0.8,0.0,10261.9
51567,20220605201534,27.9,1019.3,33,115,12.8,0.0,10295.7
51573,20220605201534,25.9,1016.4,33,178,14.8,1.5,10315.0
51581,20220605201534,9.9,1019.5,70,274,0.2,1.0,10266.3
51628,20220605201534,13.6,1015.3,83,306,3.0,0.6,10134.0
51633,20220605201534,12.9,1018.5,83,165,3.0,0.3,10200.4
51639,20220605201534,3.5,1006.9,89,220,9.9,0.8,10260.4
51642,20220605201534,10.1,1017.3,76,74,1.6,0.8,10472.9
51644,20220605201534,20.1,1003.1,52,184,3.0,0.5,10183.2
51655,20220605201534,5.2,1017.2,23,353,10.9,0.5,10498.0
51656,20220605201534,8.2,1017.9,64,170,3.5,1.2,10343.5
51701,20220605201534,1.8,1014.9,42,65,10.0,1.2,10400.4
51704,20220605201534,19.7,1013.9,4,74,10.1,0.2,10319.0
51705,20220605201534,12.9,1020.3,34,325,5.2,0.8,10373.6
51709,20220605201534,32.6,1001.5,22,262,9.1,1.2,10199.9
51711,20220605201534,1.8,1005.8,88,253,1.5,1.2,10487.6
51716,20220605201534,2.8,1024.2,95,351,1.1,0.9,10458.4
51720,20220605201534,34.4,1009.7,48,39,14.2,0.1,10201.3
51730,20220605201534,13.2,1015.4,48,287,0.4,0.8,10326.2
51747,20220605201534,15.5,1000.2,67,243,14.7,1.3,10422.5
51765,20220605201534,25.6,1011.3,40,59,8.2,0.1,10444.9
51777,20220605201534,29.5,1003.0,32,340,3.4,0.7,10095.4
51804,20220605201534,26.6,1024.2,10,2,5.1,1.2,10455.0
51810,20220605201534,28.4,1003.9,96,322,8.8,0.5,10344.5
51811,20220605201534,23.2,1009.1,15,82,5.1,1.3,10166.0
51818,20220605201534,8.9,1021.8,49,310,7.0,0.3,10021.8
51828,20220605201534,0.7,1020.3,55,273,7.2,0.7,10465.7
51839,20220605201534,21.4,1000.2,42,282,5.3,0.4,10171.5
51855,20220605201534,18.9,1011.9,15,338,6.7,0.8,10243.0
51931,20220605201534,9.5,1019.5,15,245,12.5,1.0,10296.4
52101,20220605201534,22.8,1018.1,78,82,10.2,0.4,10441.6
52112,20220605201534,18.7,1022.0,49,222,11.9,1.3,10228.6
52118,20220605201534,33.4,1023.6,22,35,7.7,1.5,10430.7
52203,20220605201534,20.8,1002.2,27,166,0.2,0.4,10206.1
52313,20220605201534,28.6,1006.4,7,314,14.8,1.1,10210.7
56444,20220605201534,7.4,1000.2,18,198,6.5,0.9,10420.9
56533,20220605201534,34.6,1014.4,18,139,13.2,1.0,10314.4
56543,20220605201534,34.8,1006.7,21,347,9.4,0.7,10121.8
56548,20220605201534,30.9,1010.4,97,163,14.6,0.2,10345.7
56586,20220605201534,20.5,1017.4,79,250,10.9,0.3,10158.9
56643,20220605201534,26.4,1018.7,14,50,1.9,1.0,10230.5
56651,20220605201534,17.5,1010.0,49,143,4.9,0.8,10049.6
56664,20220605201534,19.4,1010.2,96,89,5.9,1.5,10406.0
56684,20220605201534,20.0,1025.5,66,115,3.7,0.4,10346.4
56739,20220605201534,18.2,1020.9,86,12,0.2,0.2,10414.9
56748,20220605201534,2.1,1016.0,9,194,5.2,0.0,10410.0
56751,20220605201534,6.2,1003.9,61,274,9.4,0.0,10201.4
56763,20220605201534,0.0,1010.9,52,200,14.7,0.1,10487.2
56768,20220605201534,6.4,1002.6,73,172,10.2,0.5,10447.8
56778,20220605201534,1.2,1003.5,43,319,9.0,0.2,10443.3
56786,20220605201534,24.6,1016.6,45,146,8.3,0.8,10484.7
56838,20220605201534,3.0,1018.7,29,262,11.2,0.8,10080.2
56856,20220605201534,2.2,1015.1,62,345,1.2,0.9,10251.0
56872,20220605201534,19.0,1021.9,86,203,10.4,1.1,10326.8
56875,20220605201534,4.9,1023.5,61,232,8.8,0.8,10393.6
56886,20220605201534,5.7,1002.3,32,310,2.5,0.0,10028.4
56946,20220605201534,5.1,1013.9,79,170,14.5,0.3,10258.2
56950,20220605201534,32.9,1006.9,77,337,6.9,1.3,10099.0
56951,20220605201534,24.5,1018.1,8,60,7.3,0.3,10181.3
56954,20220605201534,12.2,1002.1,4,243,13.9,1.4,10433.0
